日期,收盤價
2025-08-01,39.40
2025-07-31,40.10
2025-07-30,41.61
2025-07-29,41.00
2025-07-28,40.81
2025-07-25,40.73
2025-07-24,41.20
2025-07-23,41.69
2025-07-22,40.80
2025-07-21,40.09
2025-07-18,39.72
2025-07-17,39.25
2025-07-16,39.03
2025-07-15,39.25
2025-07-14,39.87
2025-07-11,40.50
2025-07-10,39.80
2025-07-09,39.30
2025-07-08,38.59
2025-07-07,38.24
2025-07-04,39.00
2025-07-03,37.79
2025-07-02,37.72
2025-07-01,37.64
2025-06-30,37.17
2025-06-27,37.37
2025-06-26,38.33
2025-06-25,37.96
2025-06-24,37.52
2025-06-23,36.56
2025-06-20,36.64
2025-06-19,36.29
2025-06-18,36.68
2025-06-17,36.53
2025-06-16,36.48
2025-06-13,36.34
2025-06-12,37.01
2025-06-11,37.29
2025-06-10,36.57
2025-06-09,36.89
2025-06-06,37.02
2025-06-05,36.95
2025-06-04,36.97
2025-06-03,36.87
2025-06-02,35.89
2025-05-29,37.05
2025-05-28,37.15
2025-05-27,36.96
2025-05-26,37.18
2025-05-23,38.85
2025-05-22,38.84
2025-05-21,39.17
2025-05-20,38.51
2025-05-19,37.84
2025-05-16,38.26
2025-05-15,39.05
2025-05-14,39.20
2025-05-13,38.04
2025-05-12,37.59
2025-05-09,37.25
2025-05-08,36.89
2025-05-07,36.24
2025-05-06,35.42
2025-05-05,35.40
2025-05-02,36.50
2025-04-30,36.49
2025-04-29,37.10
2025-04-28,37.83
2025-04-25,37.74
2025-04-24,37.99
2025-04-23,37.71
2025-04-22,37.70
2025-04-21,37.15
2025-04-18,37.02
2025-04-17,37.07
2025-04-16,36.13
2025-04-15,36.46
2025-04-14,36.23
2025-04-11,35.94
2025-04-10,35.43
2025-04-09,34.35
2025-04-08,33.80
2025-04-07,33.91
2025-04-02,39.41
2025-04-01,39.42
2025-03-31,39.60
2025-03-28,40.03
2025-03-27,40.42
2025-03-26,40.08
2025-03-25,40.48
2025-03-24,40.21
2025-03-21,40.18
2025-03-20,41.70
2025-03-19,42.42
2025-03-18,41.80
2025-03-17,41.82
2025-03-14,41.59
2025-03-13,39.31
2025-03-12,39.32
2025-03-11,38.79
2025-03-10,38.65
2025-03-07,39.75
2025-03-06,39.19
2025-03-05,38.32
2025-03-04,37.96
2025-03-03,39.11
