日期,收盤價
2025-08-01,18.33
2025-07-31,18.28
2025-07-30,18.20
2025-07-29,18.18
2025-07-28,18.02
2025-07-25,18.02
2025-07-24,17.87
2025-07-23,17.95
2025-07-22,17.93
2025-07-21,17.95
2025-07-18,17.92
2025-07-17,17.92
2025-07-16,17.84
2025-07-15,17.85
2025-07-14,17.77
2025-07-11,17.81
2025-07-10,17.81
2025-07-09,17.71
2025-07-08,17.72
2025-07-07,17.74
2025-07-04,17.58
2025-07-03,17.63
2025-07-02,17.71
2025-07-01,17.76
2025-06-30,17.70
2025-06-27,17.58
2025-06-26,17.70
2025-06-25,17.84
2025-06-24,17.89
2025-06-23,17.90
2025-06-20,17.78
2025-06-19,17.83
2025-06-18,17.78
2025-06-17,18.07
2025-06-16,18.12
2025-06-13,18.18
2025-06-12,18.22
2025-06-11,18.34
2025-06-10,18.36
2025-06-09,18.33
2025-06-06,18.34
2025-06-05,18.33
2025-06-04,18.36
2025-06-03,18.31
2025-06-02,18.31
2025-05-29,18.35
2025-05-28,18.23
2025-05-27,18.14
2025-05-26,18.09
2025-05-23,18.19
2025-05-22,18.19
2025-05-21,18.36
2025-05-20,18.38
2025-05-19,18.38
2025-05-16,18.33
2025-05-15,18.39
2025-05-14,18.52
2025-05-13,18.53
2025-05-12,18.28
2025-05-09,18.22
2025-05-08,18.29
2025-05-07,18.27
2025-05-06,18.19
2025-05-05,17.82
2025-05-02,18.90
2025-04-30,19.27
2025-04-29,19.48
2025-04-28,19.57
2025-04-25,19.55
2025-04-24,19.49
2025-04-23,19.40
2025-04-22,19.28
2025-04-21,19.28
2025-04-18,19.42
2025-04-17,19.30
2025-04-16,19.24
2025-04-15,19.20
2025-04-14,19.10
2025-04-11,19.19
2025-04-10,19.56
2025-04-09,19.08
2025-04-08,19.34
2025-04-07,18.95
2025-04-02,20.04
2025-04-01,20.04
2025-03-31,19.98
2025-03-28,20.03
2025-03-27,20.01
2025-03-26,20.06
2025-03-25,20.06
2025-03-24,20.01
2025-03-21,20.02
2025-03-20,20.04
2025-03-19,19.97
2025-03-18,20.27
2025-03-17,20.20
2025-03-14,20.16
2025-03-13,20.23
2025-03-12,20.23
2025-03-11,20.25
2025-03-10,20.29
2025-03-07,20.26
2025-03-06,20.26
2025-03-05,20.27
2025-03-04,20.32
2025-03-03,20.31
