日期,收盤價
2025-08-01,6.39
2025-07-31,6.40
2025-07-30,6.36
2025-07-29,6.41
2025-07-28,6.34
2025-07-25,6.32
2025-07-24,6.23
2025-07-23,6.27
2025-07-22,6.28
2025-07-21,6.29
2025-07-18,6.30
2025-07-17,6.25
2025-07-16,6.25
2025-07-15,6.25
2025-07-14,6.26
2025-07-11,6.23
2025-07-10,6.18
2025-07-09,6.13
2025-07-08,6.15
2025-07-07,6.13
2025-07-04,--
2025-07-03,6.11
2025-07-02,6.13
2025-07-01,6.13
2025-06-30,6.12
2025-06-27,6.10
2025-06-26,6.18
2025-06-25,6.22
2025-06-24,6.22
2025-06-23,6.33
2025-06-20,6.28
2025-06-19,6.35
2025-06-18,6.31
2025-06-17,6.30
2025-06-16,6.32
2025-06-13,6.40
2025-06-12,6.28
2025-06-11,6.25
2025-06-10,6.26
2025-06-09,6.26
2025-06-06,6.30
2025-06-05,6.37
2025-06-04,6.42
2025-06-03,6.38
2025-06-02,6.41
2025-05-29,6.35
2025-05-28,6.34
2025-05-27,6.36
2025-05-26,6.32
2025-05-23,6.33
2025-05-22,6.42
2025-05-21,6.33
2025-05-20,6.30
2025-05-19,6.29
2025-05-16,6.28
2025-05-15,6.38
2025-05-14,6.38
2025-05-13,6.39
2025-05-12,6.42
2025-05-09,6.63
2025-05-08,6.51
2025-05-07,6.53
2025-05-06,6.49
2025-05-05,6.41
2025-05-02,6.52
2025-04-30,6.62
2025-04-29,6.57
2025-04-28,6.60
2025-04-25,6.72
2025-04-24,6.62
2025-04-23,6.66
2025-04-22,6.62
2025-04-21,6.64
2025-04-18,6.69
2025-04-17,6.84
2025-04-16,6.85
2025-04-15,6.84
2025-04-14,6.85
2025-04-11,6.96
2025-04-10,6.87
2025-04-09,7.19
2025-04-08,7.18
2025-04-07,7.40
2025-04-02,6.95
2025-04-01,6.93
2025-03-31,6.96
2025-03-28,6.82
2025-03-27,6.83
2025-03-26,6.80
2025-03-25,6.78
2025-03-24,6.80
2025-03-21,6.87
2025-03-20,6.95
2025-03-19,6.98
2025-03-18,7.02
2025-03-17,7.10
2025-03-14,7.13
2025-03-13,7.11
2025-03-12,7.13
2025-03-11,7.14
2025-03-10,7.04
2025-03-07,7.06
2025-03-06,7.14
2025-03-05,7.16
2025-03-04,7.25
2025-03-03,7.25
