日期,收盤價
2025-08-01,31.50
2025-07-31,32.05
2025-07-30,31.41
2025-07-29,30.90
2025-07-28,31.52
2025-07-25,31.23
2025-07-24,31.34
2025-07-23,31.06
2025-07-22,30.52
2025-07-21,31.08
2025-07-18,31.29
2025-07-17,30.71
2025-07-16,30.24
2025-07-15,29.73
2025-07-14,28.87
2025-07-11,29.37
2025-07-10,28.97
2025-07-09,28.60
2025-07-08,28.11
2025-07-07,28.34
2025-07-04,28.67
2025-07-03,29.21
2025-07-02,28.45
2025-07-01,28.39
2025-06-30,27.81
2025-06-27,27.69
2025-06-26,27.73
2025-06-25,27.89
2025-06-24,27.30
2025-06-23,26.20
2025-06-20,26.64
2025-06-19,26.78
2025-06-18,27.32
2025-06-17,26.94
2025-06-16,26.81
2025-06-13,26.63
2025-06-12,27.35
2025-06-11,27.57
2025-06-03,170.15
2025-06-02,167.85
2025-05-29,175.40
2025-05-28,174.65
2025-05-27,173.75
2025-05-26,177.10
2025-05-23,178.15
2025-05-22,178.60
2025-05-21,182.30
2025-05-20,177.75
2025-05-19,177.30
2025-05-16,182.90
2025-05-15,180.70
2025-05-14,181.70
2025-05-13,174.55
2025-05-12,170.40
2025-05-09,166.50
2025-05-08,162.90
2025-05-07,158.95
2025-05-06,158.90
2025-05-05,160.00
2025-05-02,164.45
2025-04-30,155.65
2025-04-29,156.00
2025-04-28,153.35
2025-04-25,151.65
2025-04-24,145.00
2025-04-23,146.85
2025-04-22,136.10
2025-04-21,139.70
2025-04-18,145.10
2025-04-17,142.80
2025-04-16,144.20
2025-04-15,150.45
2025-04-14,145.35
2025-04-11,146.10
2025-04-10,138.35
2025-04-09,115.30
2025-04-08,129.85
2025-04-07,145.85
2025-04-02,182.30
2025-04-01,181.80
2025-03-31,174.50
2025-03-28,188.70
2025-03-27,194.70
2025-03-26,201.80
2025-03-25,201.55
2025-03-24,198.05
2025-03-21,199.50
2025-03-20,202.60
2025-03-19,195.85
2025-03-18,200.25
2025-03-17,198.25
2025-03-14,195.35
2025-03-13,195.45
2025-03-12,199.00
2025-03-11,196.70
2025-03-10,204.35
2025-03-07,206.35
2025-03-06,210.20
2025-03-05,212.70
2025-03-04,207.45
2025-03-03,209.15
