日期,收盤價
2025-08-01,25.59
2025-07-31,26.16
2025-07-30,26.11
2025-07-29,26.34
2025-07-28,26.41
2025-07-25,26.03
2025-07-24,26.05
2025-07-23,25.80
2025-07-22,25.50
2025-07-21,25.56
2025-07-18,25.83
2025-07-17,25.36
2025-07-16,25.06
2025-07-15,25.66
2025-07-14,25.24
2025-07-11,25.66
2025-07-10,25.45
2025-07-09,25.22
2025-07-08,25.39
2025-07-07,25.73
2025-07-04,25.64
2025-07-03,25.49
2025-07-02,25.71
2025-07-01,25.16
2025-06-30,25.20
2025-06-27,24.40
2025-06-26,24.04
2025-06-25,24.31
2025-06-24,24.00
2025-06-23,23.30
2025-06-20,23.19
2025-06-19,23.29
2025-06-18,23.41
2025-06-17,23.53
2025-06-16,23.46
2025-06-13,23.62
2025-06-12,24.06
2025-06-11,24.22
2025-06-10,24.14
2025-06-09,24.15
2025-06-06,23.89
2025-06-05,23.85
2025-06-04,24.00
2025-06-03,23.58
2025-06-02,23.47
2025-05-29,24.19
2025-05-28,23.69
2025-05-27,23.33
2025-05-26,23.34
2025-05-23,23.28
2025-05-22,23.26
2025-05-21,24.15
2025-05-20,24.39
2025-05-19,23.88
2025-05-16,23.89
2025-05-15,23.39
2025-05-14,23.81
2025-05-13,23.97
2025-05-12,23.28
2025-05-09,22.94
2025-05-08,22.90
2025-05-07,22.53
2025-05-06,22.63
2025-05-05,22.34
2025-05-02,22.96
2025-04-30,22.52
2025-04-29,22.46
2025-04-28,22.18
2025-04-25,22.37
2025-04-24,21.64
2025-04-23,21.82
2025-04-22,20.44
2025-04-21,21.04
2025-04-18,21.74
2025-04-17,22.24
2025-04-16,22.32
2025-04-15,22.85
2025-04-14,22.77
2025-04-11,22.25
2025-04-10,23.15
2025-04-09,19.32
2025-04-08,21.09
2025-04-07,19.87
2025-04-02,25.50
2025-04-01,25.52
2025-03-31,24.93
2025-03-28,26.08
2025-03-27,26.27
2025-03-26,26.34
2025-03-25,26.26
2025-03-24,25.93
2025-03-21,25.56
2025-03-20,25.82
2025-03-19,25.22
2025-03-18,25.38
2025-03-17,24.89
2025-03-14,24.58
2025-03-13,24.83
2025-03-12,25.16
2025-03-11,25.76
2025-03-10,26.50
2025-03-07,26.48
2025-03-06,26.97
2025-03-05,26.63
2025-03-04,27.32
2025-03-03,28.05
