日期,收盤價
2025-08-01,28.44
2025-07-31,28.14
2025-07-30,26.98
2025-07-29,26.91
2025-07-28,27.20
2025-07-25,--
2025-07-24,26.69
2025-07-23,26.10
2025-07-22,25.59
2025-07-21,26.22
2025-07-18,26.30
2025-07-17,25.56
2025-07-16,26.00
2025-07-15,25.30
2025-07-14,24.39
2025-07-11,24.96
2025-07-10,24.75
2025-07-09,24.07
2025-07-08,23.40
2025-07-07,23.78
2025-07-04,24.38
2025-07-03,24.65
2025-07-02,23.90
2025-07-01,23.70
2025-06-30,23.54
2025-06-27,23.62
2025-06-26,23.71
2025-06-25,23.72
2025-06-24,23.12
2025-06-23,22.01
2025-06-20,22.06
2025-06-19,22.04
2025-06-18,22.56
2025-06-17,22.44
2025-06-16,22.27
2025-06-13,22.32
2025-06-12,22.35
2025-06-11,22.17
2025-06-10,22.19
2025-06-09,21.57
2025-06-06,21.21
2025-06-05,21.61
2025-06-04,21.41
2025-06-03,20.28
2025-06-02,19.89
2025-05-29,21.06
2025-05-28,20.62
2025-05-27,20.27
2025-05-26,20.59
2025-05-23,20.55
2025-05-22,20.65
2025-05-21,20.98
2025-05-20,20.26
2025-05-19,20.16
2025-05-16,21.14
2025-05-15,21.32
2025-05-14,21.56
2025-05-13,20.41
2025-05-12,19.82
2025-05-09,19.28
2025-05-08,18.92
2025-05-07,18.38
2025-05-06,18.56
2025-05-05,18.36
2025-05-02,18.82
2025-04-30,17.67
2025-04-29,18.04
2025-04-28,17.86
2025-04-25,17.35
2025-04-24,16.63
2025-04-23,17.03
2025-04-22,15.70
2025-04-21,16.13
2025-04-18,16.56
2025-04-17,16.41
2025-04-16,16.74
2025-04-15,17.21
2025-04-14,16.68
2025-04-11,16.25
2025-04-10,14.60
2025-04-09,12.17
2025-04-08,14.38
2025-04-07,16.75
2025-04-02,20.83
2025-04-01,20.82
2025-03-31,19.68
2025-03-28,21.63
2025-03-27,22.75
2025-03-26,23.63
2025-03-25,23.38
2025-03-24,23.11
2025-03-21,23.61
2025-03-20,23.77
2025-03-19,23.02
2025-03-18,23.70
2025-03-17,23.42
2025-03-14,23.02
2025-03-13,23.17
2025-03-12,23.82
2025-03-11,23.18
2025-03-10,24.09
2025-03-07,24.11
2025-03-06,24.95
2025-03-05,25.03
2025-03-04,24.36
2025-03-03,24.50
