日期,收盤價
2025-08-01,3.13
2025-07-31,3.05
2025-07-30,3.10
2025-07-29,3.09
2025-07-28,3.09
2025-07-25,3.11
2025-07-24,3.11
2025-07-23,3.12
2025-07-22,3.13
2025-07-21,3.12
2025-07-18,3.13
2025-07-17,3.17
2025-07-16,3.16
2025-07-15,3.14
2025-07-14,3.18
2025-07-11,3.16
2025-07-10,3.16
2025-07-09,3.19
2025-07-08,3.18
2025-07-07,3.18
2025-07-04,3.17
2025-07-03,3.18
2025-07-02,3.20
2025-07-01,3.19
2025-06-30,3.19
2025-06-27,3.21
2025-06-26,3.24
2025-06-25,3.25
2025-06-24,3.27
2025-06-23,3.34
2025-06-20,3.33
2025-06-19,3.34
2025-06-18,3.32
2025-06-17,3.31
2025-06-16,3.32
2025-06-13,3.35
2025-06-12,3.31
2025-06-11,3.29
2025-06-10,3.31
2025-06-09,3.32
2025-06-06,3.34
2025-06-05,3.32
2025-06-04,3.32
2025-06-03,3.36
2025-06-02,3.41
2025-05-29,3.31
2025-05-28,3.38
2025-05-27,3.41
2025-05-26,3.40
2025-05-23,3.41
2025-05-22,3.42
2025-05-21,3.37
2025-05-20,3.37
2025-05-19,3.42
2025-05-16,3.38
2025-05-15,3.39
2025-05-14,3.38
2025-05-13,3.47
2025-05-12,3.52
2025-05-09,3.59
2025-05-08,3.59
2025-05-07,3.63
2025-05-06,3.63
2025-05-05,3.63
2025-05-02,3.62
2025-04-30,3.71
2025-04-29,3.69
2025-04-28,3.73
2025-04-25,3.74
2025-04-24,3.87
2025-04-23,3.86
2025-04-22,4.02
2025-04-21,3.99
2025-04-18,3.89
2025-04-17,3.90
2025-04-16,3.93
2025-04-15,3.83
2025-04-14,3.81
2025-04-11,3.94
2025-04-10,3.81
2025-04-09,4.37
2025-04-08,4.16
2025-04-07,4.39
2025-04-02,3.82
2025-04-01,3.85
2025-03-31,3.91
2025-03-28,3.77
2025-03-27,3.73
2025-03-26,3.66
2025-03-25,3.69
2025-03-24,3.72
2025-03-21,3.77
2025-03-20,3.73
2025-03-19,3.79
2025-03-18,3.77
2025-03-17,3.79
2025-03-14,3.83
2025-03-13,3.81
2025-03-12,3.82
2025-03-11,3.80
2025-03-10,3.69
2025-03-07,3.68
2025-03-06,3.60
2025-03-05,3.61
2025-03-04,3.61
2025-03-03,3.55
