日期,收盤價
2025-08-01,10.70
2025-07-31,10.92
2025-07-30,11.35
2025-07-29,11.13
2025-07-28,11.30
2025-07-25,11.21
2025-07-24,11.46
2025-07-23,11.35
2025-07-22,10.86
2025-07-21,10.68
2025-07-18,10.53
2025-07-17,10.38
2025-07-16,10.34
2025-07-15,10.04
2025-07-14,9.95
2025-07-11,10.08
2025-07-10,9.76
2025-07-09,9.76
2025-07-08,9.78
2025-07-07,9.62
2025-07-04,9.72
2025-07-03,9.59
2025-07-02,9.81
2025-07-01,9.89
2025-06-30,9.82
2025-06-27,9.79
2025-06-26,9.92
2025-06-25,10.05
2025-06-24,9.91
2025-06-23,9.57
2025-06-20,9.47
2025-06-19,9.37
2025-06-18,9.68
2025-06-17,9.87
2025-06-16,9.85
2025-06-13,9.76
2025-06-12,10.11
2025-06-11,10.30
2025-06-10,9.95
2025-06-09,9.99
2025-06-06,9.75
2025-06-05,9.77
2025-06-04,9.71
2025-06-03,9.46
2025-06-02,9.07
2025-05-29,9.78
2025-05-28,9.53
2025-05-27,9.57
2025-05-26,9.66
2025-05-23,10.05
2025-05-22,9.99
2025-05-21,10.25
2025-05-20,10.08
2025-05-19,9.78
2025-05-16,9.91
2025-05-15,10.05
2025-05-14,10.12
2025-05-13,9.83
2025-05-12,9.77
2025-05-09,9.45
2025-05-08,9.60
2025-05-07,9.59
2025-05-06,9.48
2025-05-05,9.28
2025-05-02,9.68
2025-04-30,9.39
2025-04-29,9.49
2025-04-28,9.60
2025-04-25,9.73
2025-04-24,9.37
2025-04-23,9.61
2025-04-22,9.11
2025-04-21,8.91
2025-04-18,8.90
2025-04-17,8.95
2025-04-16,8.62
2025-04-15,9.08
2025-04-14,8.98
2025-04-11,8.80
2025-04-10,8.74
2025-04-09,7.94
2025-04-08,8.03
2025-04-07,8.28
2025-04-02,11.33
2025-04-01,11.39
2025-03-31,11.13
2025-03-28,11.35
2025-03-27,11.75
2025-03-26,11.48
2025-03-25,11.57
2025-03-24,11.80
2025-03-21,11.94
2025-03-20,12.66
2025-03-19,13.14
2025-03-18,13.04
2025-03-17,12.41
2025-03-14,12.21
2025-03-13,11.38
2025-03-12,11.82
2025-03-11,11.75
2025-03-10,11.65
2025-03-07,12.77
2025-03-06,12.33
2025-03-05,11.26
2025-03-04,10.94
2025-03-03,11.21
