日期,收盤價
2025-08-01,46.20
2025-07-31,46.20
2025-07-30,46.20
2025-07-29,--
2025-07-28,46.20
2025-07-25,45.90
2025-07-24,46.05
2025-07-23,45.80
2025-07-22,46.00
2025-07-21,46.50
2025-07-18,--
2025-07-17,--
2025-07-16,46.35
2025-07-15,46.60
2025-07-14,46.70
2025-07-11,46.75
2025-07-10,46.80
2025-07-09,46.80
2025-07-08,46.80
2025-07-07,46.80
2025-07-04,46.80
2025-07-03,46.75
2025-07-02,46.60
2025-07-01,48.40
2025-06-30,48.35
2025-06-27,48.35
2025-06-26,48.30
2025-06-25,48.30
2025-06-24,48.20
2025-06-23,48.00
2025-06-20,48.20
2025-06-19,48.30
2025-06-18,48.25
2025-06-17,--
2025-06-16,48.25
2025-06-13,48.10
2025-06-12,48.10
2025-06-11,48.10
2025-06-10,48.10
2025-06-09,48.10
2025-06-06,48.10
2025-06-05,48.10
2025-06-04,48.10
2025-06-03,48.10
2025-06-02,48.10
2025-05-29,48.20
2025-05-28,48.10
2025-05-27,--
2025-05-26,48.20
2025-05-23,48.00
2025-05-22,48.00
2025-05-21,47.80
2025-05-20,48.05
2025-05-19,48.10
2025-05-16,48.15
2025-05-15,48.15
2025-05-14,48.15
2025-05-13,--
2025-05-12,48.10
2025-05-09,48.10
2025-05-08,48.00
2025-05-07,47.95
2025-05-06,47.90
2025-05-05,48.00
2025-05-02,47.95
2025-04-30,47.95
2025-04-29,47.90
2025-04-28,47.75
2025-04-25,47.75
2025-04-24,47.75
2025-04-23,47.80
2025-04-22,47.80
2025-04-21,47.85
2025-04-18,47.95
2025-04-17,47.90
2025-04-16,47.80
2025-04-15,47.80
2025-04-14,47.80
2025-04-11,47.40
2025-04-10,47.35
2025-04-09,46.90
2025-04-08,47.00
2025-04-07,47.15
2025-04-02,47.70
2025-04-01,47.70
2025-03-31,47.70
2025-03-28,47.70
2025-03-27,47.70
2025-03-26,47.70
2025-03-25,47.70
2025-03-24,47.70
2025-03-21,47.65
2025-03-20,47.65
2025-03-19,47.65
2025-03-18,47.70
2025-03-17,47.70
2025-03-14,47.60
2025-03-13,47.55
2025-03-12,47.55
2025-03-11,47.55
2025-03-10,47.55
2025-03-07,47.50
2025-03-06,47.40
2025-03-05,47.55
2025-03-04,47.55
2025-03-03,47.55
