日期,收盤價
2025-08-01,21.26
2025-07-31,21.03
2025-07-30,20.67
2025-07-29,20.64
2025-07-28,20.14
2025-07-25,20.10
2025-07-24,19.98
2025-07-23,20.11
2025-07-22,20.25
2025-07-21,20.40
2025-07-18,20.45
2025-07-17,20.49
2025-07-16,20.48
2025-07-15,20.29
2025-07-14,20.25
2025-07-11,20.20
2025-07-10,19.96
2025-07-09,20.14
2025-07-08,20.00
2025-07-07,19.96
2025-07-04,19.80
2025-07-03,19.78
2025-07-02,19.75
2025-07-01,19.76
2025-06-30,19.86
2025-06-27,19.98
2025-06-26,20.06
2025-06-25,20.27
2025-06-24,20.33
2025-06-23,20.73
2025-06-20,20.53
2025-06-19,20.71
2025-06-18,20.55
2025-06-17,20.33
2025-06-16,20.36
2025-06-13,20.46
2025-06-12,20.40
2025-06-11,20.78
2025-06-10,20.78
2025-06-09,20.69
2025-06-06,20.62
2025-06-05,20.62
2025-06-04,20.80
2025-06-03,20.62
2025-06-02,20.77
2025-05-29,21.20
2025-05-28,21.00
2025-05-27,20.74
2025-05-26,20.56
2025-05-23,20.90
2025-05-22,20.85
2025-05-21,20.88
2025-05-20,21.15
2025-05-19,21.38
2025-05-16,21.31
2025-05-15,21.41
2025-05-14,21.46
2025-05-13,21.74
2025-05-12,21.34
2025-05-09,21.36
2025-05-08,21.04
2025-05-07,20.85
2025-05-06,20.94
2025-05-05,20.85
2025-05-02,21.15
2025-04-30,20.92
2025-04-29,20.96
2025-04-28,21.06
2025-04-25,21.17
2025-04-24,21.15
2025-04-23,20.97
2025-04-22,20.46
2025-04-21,20.52
2025-04-18,21.06
2025-04-17,21.15
2025-04-16,21.13
2025-04-15,21.15
2025-04-14,21.15
2025-04-11,21.41
2025-04-10,22.45
2025-04-09,22.28
2025-04-08,22.59
2025-04-07,22.45
2025-04-02,23.19
2025-04-01,23.06
2025-03-31,22.96
2025-03-28,23.13
2025-03-27,23.13
2025-03-26,23.12
2025-03-25,23.07
2025-03-24,23.04
2025-03-21,23.00
2025-03-20,22.68
2025-03-19,22.64
2025-03-18,22.71
2025-03-17,22.84
2025-03-14,22.96
2025-03-13,22.77
2025-03-12,22.75
2025-03-11,22.79
2025-03-10,22.87
2025-03-07,22.92
2025-03-06,23.03
2025-03-05,23.66
2025-03-04,24.10
2025-03-03,24.37
