日期,收盤價
2025-08-01,10.48
2025-07-31,10.64
2025-07-30,11.09
2025-07-29,10.96
2025-07-28,11.17
2025-07-25,11.17
2025-07-24,11.45
2025-07-23,11.33
2025-07-22,10.90
2025-07-21,10.78
2025-07-18,10.60
2025-07-17,10.50
2025-07-16,10.50
2025-07-15,10.21
2025-07-14,10.15
2025-07-11,10.29
2025-07-10,9.94
2025-07-09,9.88
2025-07-08,9.95
2025-07-07,9.78
2025-07-04,9.92
2025-07-03,9.79
2025-07-02,10.03
2025-07-01,10.10
2025-06-30,10.10
2025-06-27,10.05
2025-06-26,10.24
2025-06-25,10.36
2025-06-24,10.22
2025-06-23,9.83
2025-06-20,9.68
2025-06-19,9.54
2025-06-18,9.88
2025-06-17,10.12
2025-06-16,10.08
2025-06-13,9.99
2025-06-12,10.35
2025-06-11,10.60
2025-06-10,10.23
2025-06-09,10.24
2025-06-06,10.01
2025-06-05,9.98
2025-06-04,9.89
2025-06-03,9.61
2025-06-02,9.13
2025-05-29,9.84
2025-05-28,9.59
2025-05-27,9.50
2025-05-26,9.59
2025-05-23,10.08
2025-05-22,9.96
2025-05-21,10.25
2025-05-20,10.00
2025-05-19,9.71
2025-05-16,9.75
2025-05-15,9.89
2025-05-14,9.96
2025-05-13,9.70
2025-05-12,9.66
2025-05-09,9.37
2025-05-08,9.50
2025-05-07,9.47
2025-05-06,9.37
2025-05-05,9.15
2025-05-02,9.59
2025-04-30,9.30
2025-04-29,9.46
2025-04-28,9.58
2025-04-25,9.69
2025-04-24,9.41
2025-04-23,9.65
2025-04-22,9.19
2025-04-21,9.06
2025-04-18,9.05
2025-04-17,9.09
2025-04-16,8.73
2025-04-15,9.29
2025-04-14,9.23
2025-04-11,9.04
2025-04-10,8.82
2025-04-09,7.95
2025-04-08,7.98
2025-04-07,8.43
2025-04-02,11.22
2025-04-01,11.29
2025-03-31,11.12
2025-03-28,11.26
2025-03-27,11.78
2025-03-26,11.50
2025-03-25,11.61
2025-03-24,11.86
2025-03-21,11.91
2025-03-20,12.68
2025-03-19,13.11
2025-03-18,12.93
2025-03-17,12.39
2025-03-14,12.16
2025-03-13,11.38
2025-03-12,11.80
2025-03-11,11.71
2025-03-10,11.67
2025-03-07,12.69
2025-03-06,12.23
2025-03-05,11.30
2025-03-04,10.89
2025-03-03,11.29
