日期,收盤價
2025-08-01,57.95
2025-07-31,57.85
2025-07-30,56.70
2025-07-29,56.25
2025-07-28,57.25
2025-07-25,58.05
2025-07-24,59.05
2025-07-23,57.40
2025-07-22,53.45
2025-07-21,53.50
2025-07-18,53.65
2025-07-17,53.60
2025-07-16,53.20
2025-07-15,53.15
2025-07-14,53.50
2025-07-11,53.45
2025-07-10,52.60
2025-07-09,53.30
2025-07-08,52.95
2025-07-07,52.75
2025-07-04,53.35
2025-07-03,53.30
2025-07-02,53.50
2025-07-01,53.70
2025-06-30,54.35
2025-06-27,53.90
2025-06-26,52.15
2025-06-25,51.55
2025-06-24,51.60
2025-06-23,50.90
2025-06-20,51.65
2025-06-19,52.05
2025-06-18,52.45
2025-06-17,51.75
2025-06-16,51.50
2025-06-13,50.65
2025-06-12,51.80
2025-06-11,52.10
2025-06-10,52.00
2025-06-09,52.00
2025-06-06,51.35
2025-06-05,51.05
2025-06-04,52.00
2025-06-03,51.60
2025-06-02,51.55
2025-05-29,53.00
2025-05-28,51.65
2025-05-27,51.20
2025-05-26,50.85
2025-05-23,50.25
2025-05-22,49.45
2025-05-21,50.40
2025-05-20,50.50
2025-05-19,50.30
2025-05-16,50.20
2025-05-15,50.30
2025-05-14,51.05
2025-05-13,51.65
2025-05-12,50.30
2025-05-09,50.25
2025-05-08,49.00
2025-05-07,48.97
2025-05-06,49.04
2025-05-05,48.59
2025-05-02,48.86
2025-04-30,48.21
2025-04-29,48.66
2025-04-28,47.98
2025-04-25,47.06
2025-04-24,45.78
2025-04-23,45.47
2025-04-22,43.86
2025-04-21,43.72
2025-04-18,44.79
2025-04-17,43.51
2025-04-16,42.13
2025-04-15,43.27
2025-04-14,42.85
2025-04-11,41.85
2025-04-10,44.12
2025-04-09,37.95
2025-04-08,40.80
2025-04-07,38.10
2025-04-02,50.65
2025-04-01,51.45
2025-03-31,51.20
2025-03-28,54.25
2025-03-27,55.30
2025-03-26,56.15
2025-03-25,55.30
2025-03-24,55.10
2025-03-21,55.75
2025-03-20,55.35
2025-03-19,55.25
2025-03-18,54.85
2025-03-17,53.60
2025-03-14,52.25
2025-03-13,51.60
2025-03-12,51.55
2025-03-11,49.95
2025-03-10,51.65
2025-03-07,52.05
2025-03-06,53.60
2025-03-05,52.25
2025-03-04,51.80
2025-03-03,52.75
