日期,收盤價
2025-08-01,21.66
2025-07-31,21.53
2025-07-30,21.44
2025-07-29,21.73
2025-07-28,21.60
2025-07-25,21.57
2025-07-24,21.64
2025-07-23,21.60
2025-07-22,21.62
2025-07-21,21.82
2025-07-18,21.80
2025-07-17,21.94
2025-07-16,21.84
2025-07-15,21.73
2025-07-14,21.66
2025-07-11,21.36
2025-07-10,21.30
2025-07-09,21.55
2025-07-08,21.49
2025-07-07,21.23
2025-07-04,21.15
2025-07-03,21.00
2025-07-02,20.99
2025-07-01,20.97
2025-06-30,21.31
2025-06-27,21.09
2025-06-26,21.21
2025-06-25,21.33
2025-06-24,21.47
2025-06-23,21.65
2025-06-20,--
2025-06-19,21.55
2025-06-18,21.61
2025-06-17,21.77
2025-06-16,21.69
2025-06-13,21.43
2025-06-12,21.68
2025-06-11,21.88
2025-06-10,21.90
2025-06-09,22.00
2025-06-06,21.71
2025-06-05,21.73
2025-06-04,22.04
2025-06-03,21.98
2025-06-02,21.95
2025-05-29,22.08
2025-05-28,22.02
2025-05-27,22.01
2025-05-26,22.43
2025-05-23,22.30
2025-05-22,22.43
2025-05-21,22.13
2025-05-20,21.89
2025-05-19,22.16
2025-05-16,21.74
2025-05-15,22.06
2025-05-14,21.91
2025-05-13,21.84
2025-05-12,21.73
2025-05-09,21.61
2025-05-08,21.50
2025-05-07,21.50
2025-05-06,21.64
2025-05-05,21.56
2025-05-02,21.56
2025-04-30,21.35
2025-04-29,21.58
2025-04-28,21.69
2025-04-25,21.87
2025-04-24,22.00
2025-04-23,21.99
2025-04-22,22.48
2025-04-21,22.27
2025-04-18,22.15
2025-04-17,21.89
2025-04-16,22.01
2025-04-15,21.91
2025-04-14,22.27
2025-04-11,22.42
2025-04-10,21.78
2025-04-09,22.44
2025-04-08,21.58
2025-04-07,20.86
2025-04-02,21.43
2025-04-01,21.50
2025-03-31,21.58
2025-03-28,21.96
2025-03-27,21.96
2025-03-26,21.86
2025-03-25,21.82
2025-03-24,21.65
2025-03-21,21.49
2025-03-20,21.38
2025-03-19,21.57
2025-03-18,21.54
2025-03-17,21.66
2025-03-14,21.64
2025-03-13,21.67
2025-03-12,21.57
2025-03-11,21.28
2025-03-10,21.56
2025-03-07,21.42
2025-03-06,21.62
2025-03-05,21.43
2025-03-04,21.12
2025-03-03,21.33
