日期,收盤價
2025-08-01,9.05
2025-07-31,8.98
2025-07-30,8.76
2025-07-29,8.83
2025-07-28,8.70
2025-07-25,8.70
2025-07-24,8.56
2025-07-23,8.62
2025-07-22,8.81
2025-07-21,8.85
2025-07-18,8.92
2025-07-17,8.98
2025-07-16,8.97
2025-07-15,9.11
2025-07-14,9.12
2025-07-11,9.05
2025-07-10,9.21
2025-07-09,9.21
2025-07-08,9.15
2025-07-07,9.22
2025-07-04,9.14
2025-07-03,9.18
2025-07-02,9.13
2025-07-01,9.12
2025-06-30,9.11
2025-06-27,9.08
2025-06-26,9.04
2025-06-25,9.07
2025-06-24,9.14
2025-06-23,9.38
2025-06-20,9.44
2025-06-19,9.51
2025-06-18,9.33
2025-06-17,9.21
2025-06-16,9.24
2025-06-13,9.32
2025-06-12,9.14
2025-06-11,9.11
2025-06-10,9.26
2025-06-09,9.27
2025-06-06,9.38
2025-06-05,9.39
2025-06-04,9.46
2025-06-03,9.61
2025-06-02,9.85
2025-05-29,9.51
2025-05-28,9.61
2025-05-27,9.68
2025-05-26,9.63
2025-05-23,9.41
2025-05-22,9.46
2025-05-21,9.37
2025-05-20,9.52
2025-05-19,9.66
2025-05-16,9.63
2025-05-15,9.57
2025-05-14,9.58
2025-05-13,9.77
2025-05-12,9.78
2025-05-09,9.90
2025-05-08,9.90
2025-05-07,9.89
2025-05-06,9.90
2025-05-05,10.15
2025-05-02,10.14
2025-04-30,10.47
2025-04-29,10.47
2025-04-28,10.48
2025-04-25,10.41
2025-04-24,10.56
2025-04-23,10.42
2025-04-22,10.70
2025-04-21,10.79
2025-04-18,10.78
2025-04-17,10.76
2025-04-16,10.96
2025-04-15,10.64
2025-04-14,10.67
2025-04-11,10.89
2025-04-10,11.08
2025-04-09,11.74
2025-04-08,11.68
2025-04-07,11.58
2025-04-02,10.32
2025-04-01,10.33
2025-03-31,10.36
2025-03-28,10.29
2025-03-27,10.10
2025-03-26,10.19
2025-03-25,10.15
2025-03-24,10.05
2025-03-21,10.05
2025-03-20,9.75
2025-03-19,9.61
2025-03-18,9.67
2025-03-17,9.86
2025-03-14,9.95
2025-03-13,10.25
2025-03-12,10.10
2025-03-11,10.17
2025-03-10,10.15
2025-03-07,9.78
2025-03-06,9.93
2025-03-05,10.36
2025-03-04,10.56
2025-03-03,10.38
