日期,收盤價
2025-08-01,55.20
2025-07-31,55.30
2025-07-30,56.40
2025-07-29,56.05
2025-07-28,56.80
2025-07-25,57.55
2025-07-24,58.20
2025-07-23,59.90
2025-07-22,58.75
2025-07-21,57.85
2025-07-18,56.95
2025-07-17,56.95
2025-07-16,56.95
2025-07-15,57.85
2025-07-14,57.75
2025-07-11,57.10
2025-07-10,56.45
2025-07-09,55.40
2025-07-08,56.80
2025-07-07,55.80
2025-07-04,56.95
2025-07-03,57.35
2025-07-02,57.20
2025-07-01,56.85
2025-06-30,55.45
2025-06-27,55.60
2025-06-26,57.05
2025-06-25,57.00
2025-06-24,57.30
2025-06-23,57.90
2025-06-20,57.80
2025-06-19,58.70
2025-06-18,59.35
2025-06-17,59.40
2025-06-16,60.50
2025-06-13,60.50
2025-06-12,58.85
2025-06-11,57.75
2025-06-10,56.85
2025-06-09,56.90
2025-06-06,59.00
2025-06-05,58.90
2025-06-04,58.30
2025-06-03,58.70
2025-06-02,57.35
2025-05-29,55.70
2025-05-28,56.95
2025-05-27,57.70
2025-05-26,58.35
2025-05-23,57.55
2025-05-22,58.10
2025-05-21,57.05
2025-05-20,54.10
2025-05-19,54.20
2025-05-16,54.10
2025-05-15,51.60
2025-05-14,54.45
2025-05-13,55.85
2025-05-12,56.35
2025-05-09,57.95
2025-05-08,59.75
2025-05-07,60.30
2025-05-06,59.20
2025-05-05,55.75
2025-05-02,56.15
2025-04-30,58.55
2025-04-29,58.40
2025-04-28,58.15
2025-04-25,58.85
2025-04-24,59.15
2025-04-23,59.65
2025-04-22,64.75
2025-04-21,61.35
2025-04-18,60.55
2025-04-17,59.75
2025-04-16,58.50
2025-04-15,56.05
2025-04-14,55.90
2025-04-11,55.95
2025-04-10,53.05
2025-04-09,49.63
2025-04-08,48.94
2025-04-07,50.25
2025-04-02,53.40
2025-04-01,54.30
2025-03-31,53.50
2025-03-28,52.45
2025-03-27,50.90
2025-03-26,50.10
2025-03-25,50.20
2025-03-24,50.35
2025-03-21,50.55
2025-03-20,51.35
2025-03-19,51.10
2025-03-18,49.99
2025-03-17,49.32
2025-03-14,49.46
2025-03-13,47.92
2025-03-12,46.86
2025-03-11,46.27
2025-03-10,46.71
2025-03-07,46.81
2025-03-06,47.02
2025-03-05,46.97
2025-03-04,46.39
2025-03-03,45.47
