日期,收盤價
2025-08-01,2.03
2025-07-31,2.01
2025-07-30,2.03
2025-07-29,2.06
2025-07-28,2.03
2025-07-25,2.05
2025-07-24,2.04
2025-07-23,2.05
2025-07-22,2.07
2025-07-21,2.05
2025-07-18,2.04
2025-07-17,2.07
2025-07-16,2.07
2025-07-15,2.09
2025-07-14,2.13
2025-07-11,2.11
2025-07-10,2.13
2025-07-09,2.14
2025-07-08,2.15
2025-07-07,2.15
2025-07-04,2.14
2025-07-03,2.12
2025-07-02,2.14
2025-07-01,2.15
2025-06-30,2.16
2025-06-27,2.17
2025-06-26,2.17
2025-06-25,2.16
2025-06-24,2.19
2025-06-23,2.23
2025-06-20,2.22
2025-06-19,2.21
2025-06-18,2.20
2025-06-17,2.20
2025-06-16,2.21
2025-06-13,2.22
2025-06-12,2.18
2025-06-11,2.19
2025-06-10,2.20
2025-06-09,2.24
2025-06-06,2.26
2025-06-05,2.25
2025-06-04,2.27
2025-06-03,2.33
2025-06-02,2.34
2025-05-29,2.29
2025-05-28,2.30
2025-05-27,2.30
2025-05-26,2.28
2025-05-23,2.27
2025-05-22,2.27
2025-05-21,2.25
2025-05-20,2.26
2025-05-19,2.28
2025-05-16,2.24
2025-05-15,2.26
2025-05-14,2.25
2025-05-13,2.30
2025-05-12,2.33
2025-05-09,2.36
2025-05-08,2.38
2025-05-07,2.41
2025-05-06,2.40
2025-05-05,2.40
2025-05-02,2.38
2025-04-30,2.44
2025-04-29,2.44
2025-04-28,2.46
2025-04-25,2.48
2025-04-24,2.53
2025-04-23,2.52
2025-04-22,2.61
2025-04-21,2.59
2025-04-18,2.54
2025-04-17,2.54
2025-04-16,2.54
2025-04-15,2.49
2025-04-14,2.54
2025-04-11,2.52
2025-04-10,2.61
2025-04-09,2.90
2025-04-08,2.75
2025-04-07,2.67
2025-04-02,2.43
2025-04-01,2.43
2025-03-31,2.48
2025-03-28,2.39
2025-03-27,2.35
2025-03-26,2.31
2025-03-25,2.32
2025-03-24,2.32
2025-03-21,2.33
2025-03-20,2.30
2025-03-19,2.35
2025-03-18,2.32
2025-03-17,2.34
2025-03-14,2.35
2025-03-13,2.35
2025-03-12,2.33
2025-03-11,2.33
2025-03-10,2.31
2025-03-07,2.30
2025-03-06,2.27
2025-03-05,2.26
2025-03-04,2.29
2025-03-03,2.26
