日期,收盤價
2025-08-01,35.65
2025-07-31,35.35
2025-07-30,35.35
2025-07-29,35.20
2025-07-28,35.25
2025-07-25,--
2025-07-24,35.15
2025-07-23,34.95
2025-07-22,35.00
2025-07-21,35.25
2025-07-18,35.25
2025-07-17,35.40
2025-07-16,35.35
2025-07-15,35.50
2025-07-14,36.80
2025-07-11,36.60
2025-07-10,36.65
2025-07-09,36.60
2025-07-08,36.60
2025-07-07,36.60
2025-07-04,36.60
2025-07-03,36.10
2025-07-02,36.00
2025-07-01,35.95
2025-06-30,36.00
2025-06-27,36.00
2025-06-26,36.00
2025-06-25,36.00
2025-06-24,--
2025-06-23,35.95
2025-06-20,--
2025-06-19,35.95
2025-06-18,35.95
2025-06-17,35.95
2025-06-16,--
2025-06-13,36.00
2025-06-12,36.10
2025-06-11,--
2025-06-10,36.10
2025-06-09,36.00
2025-06-06,35.90
2025-06-05,--
2025-06-04,35.90
2025-06-03,35.90
2025-06-02,35.85
2025-05-29,36.00
2025-05-28,35.95
2025-05-27,36.00
2025-05-26,36.00
2025-05-23,36.00
2025-05-22,36.00
2025-05-21,35.95
2025-05-20,36.00
2025-05-19,35.95
2025-05-16,36.00
2025-05-15,35.95
2025-05-14,36.10
2025-05-13,36.00
2025-05-12,35.90
2025-05-09,35.85
2025-05-08,35.85
2025-05-07,36.15
2025-05-06,36.35
2025-05-05,36.65
2025-05-02,35.70
2025-04-30,35.60
2025-04-29,35.70
2025-04-28,35.70
2025-04-25,35.75
2025-04-24,35.70
2025-04-23,35.75
2025-04-22,35.75
2025-04-21,35.65
2025-04-18,35.75
2025-04-17,--
2025-04-16,35.75
2025-04-15,35.85
2025-04-14,35.80
2025-04-11,35.20
2025-04-10,35.60
2025-04-09,35.00
2025-04-08,35.60
2025-04-07,35.30
2025-04-02,36.50
2025-04-01,36.45
2025-03-31,36.40
2025-03-28,36.60
2025-03-27,36.75
2025-03-26,36.75
2025-03-25,36.70
2025-03-24,36.65
2025-03-21,36.60
2025-03-20,36.75
2025-03-19,36.70
2025-03-18,--
2025-03-17,36.70
2025-03-14,36.60
2025-03-13,36.85
2025-03-12,36.70
2025-03-11,36.70
2025-03-10,36.90
2025-03-07,36.90
2025-03-06,36.85
2025-03-05,36.85
2025-03-04,36.85
2025-03-03,36.85
