日期,收盤價
2025-08-01,85.85
2025-07-31,87.45
2025-07-30,85.65
2025-07-29,84.20
2025-07-28,85.80
2025-07-25,85.05
2025-07-24,85.40
2025-07-23,84.45
2025-07-22,83.10
2025-07-21,84.65
2025-07-18,85.20
2025-07-17,83.55
2025-07-16,82.30
2025-07-15,80.90
2025-07-14,78.80
2025-07-11,80.40
2025-07-10,79.10
2025-07-09,78.25
2025-07-08,76.75
2025-07-07,77.35
2025-07-04,78.30
2025-07-03,79.95
2025-07-02,77.70
2025-07-01,77.65
2025-06-30,76.10
2025-06-27,75.70
2025-06-26,75.85
2025-06-25,76.20
2025-06-24,74.85
2025-06-23,71.60
2025-06-20,72.75
2025-06-19,73.15
2025-06-18,74.65
2025-06-17,73.55
2025-06-16,73.25
2025-06-13,72.70
2025-06-12,74.70
2025-06-11,75.25
2025-06-10,73.85
2025-06-09,71.20
2025-06-06,70.35
2025-06-05,69.95
2025-06-04,69.80
2025-06-03,66.45
2025-06-02,65.65
2025-05-29,68.55
2025-05-28,68.05
2025-05-27,67.85
2025-05-26,69.10
2025-05-23,69.50
2025-05-22,69.75
2025-05-21,71.30
2025-05-20,69.60
2025-05-19,69.40
2025-05-16,71.55
2025-05-15,70.75
2025-05-14,71.10
2025-05-13,68.20
2025-05-12,66.65
2025-05-09,65.10
2025-05-08,63.75
2025-05-07,62.30
2025-05-06,62.15
2025-05-05,62.60
2025-05-02,64.30
2025-04-30,60.95
2025-04-29,61.10
2025-04-28,60.05
2025-04-25,59.30
2025-04-24,56.70
2025-04-23,57.55
2025-04-22,53.10
2025-04-21,54.60
2025-04-18,56.40
2025-04-17,56.20
2025-04-16,56.50
2025-04-15,59.00
2025-04-14,57.10
2025-04-11,57.40
2025-04-10,54.35
2025-04-09,45.33
2025-04-08,50.65
2025-04-07,57.15
2025-04-02,71.40
2025-04-01,71.05
2025-03-31,68.20
2025-03-28,73.60
2025-03-27,76.10
2025-03-26,78.70
2025-03-25,78.45
2025-03-24,77.35
2025-03-21,77.85
2025-03-20,79.20
2025-03-19,76.75
2025-03-18,78.40
2025-03-17,77.50
2025-03-14,76.35
2025-03-13,76.25
2025-03-12,77.95
2025-03-11,76.90
2025-03-10,79.80
2025-03-07,80.45
2025-03-06,82.10
2025-03-05,83.05
2025-03-04,80.80
2025-03-03,81.85
