日期,收盤價
2025-08-01,48.05
2025-07-31,48.00
2025-07-30,48.00
2025-07-29,48.00
2025-07-28,48.00
2025-07-25,48.10
2025-07-24,48.10
2025-07-23,48.10
2025-07-22,48.10
2025-07-21,--
2025-07-18,48.25
2025-07-17,48.05
2025-07-16,50.00
2025-07-15,49.80
2025-07-14,49.60
2025-07-11,49.60
2025-07-10,49.30
2025-07-09,--
2025-07-08,--
2025-07-07,49.15
2025-07-04,49.20
2025-07-03,49.20
2025-07-02,49.15
2025-07-01,49.15
2025-06-30,49.15
2025-06-27,--
2025-06-26,49.00
2025-06-25,--
2025-06-24,48.85
2025-06-23,48.45
2025-06-20,--
2025-06-19,48.50
2025-06-18,48.85
2025-06-17,48.90
2025-06-16,48.70
2025-06-13,48.60
2025-06-12,48.50
2025-06-11,48.50
2025-06-10,48.30
2025-06-09,48.25
2025-06-06,48.55
2025-06-05,--
2025-06-04,48.45
2025-06-03,48.30
2025-06-02,47.80
2025-05-29,48.20
2025-05-28,48.15
2025-05-27,48.20
2025-05-26,48.15
2025-05-23,--
2025-05-22,48.15
2025-05-21,48.40
2025-05-20,48.25
2025-05-19,47.90
2025-05-16,47.90
2025-05-15,47.50
2025-05-14,47.30
2025-05-13,47.50
2025-05-12,47.80
2025-05-09,47.80
2025-05-08,48.20
2025-05-07,48.20
2025-05-06,48.25
2025-05-05,48.20
2025-05-02,--
2025-04-30,--
2025-04-29,--
2025-04-28,--
2025-04-25,48.05
2025-04-24,--
2025-04-23,47.80
2025-04-22,--
2025-04-21,47.90
2025-04-18,47.50
2025-04-17,47.45
2025-04-16,47.40
2025-04-15,47.35
2025-04-14,--
2025-04-11,--
2025-04-10,47.20
2025-04-09,46.65
2025-04-08,46.40
2025-04-07,47.60
2025-04-02,48.65
2025-04-01,48.60
2025-03-31,48.65
2025-03-28,--
2025-03-27,48.80
2025-03-26,48.75
2025-03-25,48.75
2025-03-24,48.80
2025-03-21,48.80
2025-03-20,48.70
2025-03-19,48.65
2025-03-18,48.60
2025-03-17,--
2025-03-14,48.40
2025-03-13,48.30
2025-03-12,48.70
2025-03-11,--
2025-03-10,48.75
2025-03-07,48.75
2025-03-06,48.70
2025-03-05,49.00
2025-03-04,49.00
2025-03-03,--
