日期,收盤價
2025-08-01,27.35
2025-07-31,27.86
2025-07-30,28.87
2025-07-29,28.42
2025-07-28,28.34
2025-07-25,28.26
2025-07-24,28.63
2025-07-23,28.95
2025-07-22,28.32
2025-07-21,27.88
2025-07-18,27.59
2025-07-17,27.24
2025-07-16,27.09
2025-07-15,27.19
2025-07-14,27.59
2025-07-11,28.05
2025-07-10,27.60
2025-07-09,27.32
2025-07-08,26.81
2025-07-07,26.57
2025-07-04,27.09
2025-07-03,26.29
2025-07-02,26.19
2025-07-01,26.11
2025-06-30,25.86
2025-06-27,25.94
2025-06-26,26.67
2025-06-25,26.34
2025-06-24,26.05
2025-06-23,25.35
2025-06-20,25.44
2025-06-19,25.21
2025-06-18,25.50
2025-06-17,25.33
2025-06-16,25.27
2025-06-13,25.19
2025-06-12,25.63
2025-06-11,25.76
2025-06-10,25.26
2025-06-09,25.49
2025-06-06,25.60
2025-06-05,25.55
2025-06-04,25.55
2025-06-03,25.46
2025-06-02,24.78
2025-05-29,25.57
2025-05-28,25.63
2025-05-27,25.56
2025-05-26,25.73
2025-05-23,26.89
2025-05-22,26.91
2025-05-21,27.09
2025-05-20,26.64
2025-05-19,26.20
2025-05-16,26.46
2025-05-15,27.00
2025-05-14,27.09
2025-05-13,26.26
2025-05-12,25.95
2025-05-09,25.65
2025-05-08,25.46
2025-05-07,25.00
2025-05-06,24.49
2025-05-05,24.59
2025-05-02,24.98
2025-04-30,24.74
2025-04-29,25.07
2025-04-28,25.60
2025-04-25,25.57
2025-04-24,25.70
2025-04-23,25.53
2025-04-22,25.53
2025-04-21,25.18
2025-04-18,24.97
2025-04-17,25.04
2025-04-16,24.42
2025-04-15,24.68
2025-04-14,24.46
2025-04-11,24.29
2025-04-10,23.93
2025-04-09,23.14
2025-04-08,22.77
2025-04-07,22.68
2025-04-02,26.47
2025-04-01,26.44
2025-03-31,26.59
2025-03-28,26.82
2025-03-27,27.22
2025-03-26,26.99
2025-03-25,27.24
2025-03-24,27.04
2025-03-21,27.06
2025-03-20,28.10
2025-03-19,28.58
2025-03-18,28.13
2025-03-17,28.18
2025-03-14,28.01
2025-03-13,26.47
2025-03-12,26.50
2025-03-11,26.14
2025-03-10,26.04
2025-03-07,26.76
2025-03-06,26.44
2025-03-05,25.88
2025-03-04,25.63
2025-03-03,26.41
