日期,收盤價
2025-08-01,11.81
2025-07-31,11.76
2025-07-30,11.53
2025-07-29,11.50
2025-07-28,11.56
2025-07-25,11.38
2025-07-24,11.39
2025-07-23,11.26
2025-07-22,11.21
2025-07-21,11.42
2025-07-18,11.46
2025-07-17,11.31
2025-07-16,11.27
2025-07-15,11.24
2025-07-14,10.99
2025-07-11,11.16
2025-07-10,11.14
2025-07-09,11.04
2025-07-08,10.91
2025-07-07,10.85
2025-07-04,10.98
2025-07-03,11.09
2025-07-02,10.95
2025-07-01,10.96
2025-06-30,10.87
2025-06-27,10.87
2025-06-26,10.90
2025-06-25,10.91
2025-06-24,10.76
2025-06-23,10.52
2025-06-20,10.51
2025-06-19,10.61
2025-06-18,10.70
2025-06-17,10.69
2025-06-16,10.62
2025-06-13,10.57
2025-06-12,10.58
2025-06-11,10.57
2025-06-10,10.38
2025-06-09,10.14
2025-06-06,10.10
2025-06-05,10.16
2025-06-04,10.15
2025-06-03,9.98
2025-06-02,9.90
2025-05-29,10.06
2025-05-28,9.99
2025-05-27,9.97
2025-05-26,10.05
2025-05-23,10.02
2025-05-22,10.10
