日期,收盤價
2025-08-01,95.70
2025-07-31,97.45
2025-07-30,95.55
2025-07-29,93.75
2025-07-28,95.70
2025-07-25,94.75
2025-07-24,95.25
2025-07-23,94.30
2025-07-22,92.70
2025-07-21,94.40
2025-07-18,95.10
2025-07-17,93.15
2025-07-16,91.90
2025-07-15,90.40
2025-07-14,87.85
2025-07-11,89.50
2025-07-10,88.30
2025-07-09,87.20
2025-07-08,85.55
2025-07-07,86.10
2025-07-04,87.30
2025-07-03,89.10
2025-07-02,86.70
2025-07-01,86.55
2025-06-30,84.90
2025-06-27,84.40
2025-06-26,84.55
2025-06-25,85.00
2025-06-24,83.35
2025-06-23,79.90
2025-06-20,81.20
2025-06-19,81.65
2025-06-18,83.25
2025-06-17,82.05
2025-06-16,81.70
2025-06-13,81.20
2025-06-12,83.15
2025-06-11,83.65
2025-06-10,82.25
2025-06-09,79.15
2025-06-06,78.30
2025-06-05,77.95
2025-06-04,77.80
2025-06-03,73.95
2025-06-02,73.05
2025-05-29,76.40
2025-05-28,75.85
2025-05-27,75.65
2025-05-26,76.95
2025-05-23,77.35
2025-05-22,77.70
2025-05-21,79.35
2025-05-20,77.45
2025-05-19,77.15
2025-05-16,79.55
2025-05-15,78.70
2025-05-14,79.10
2025-05-13,75.90
2025-05-12,74.20
2025-05-09,72.65
2025-05-08,70.95
2025-05-07,69.40
2025-05-06,69.25
2025-05-05,69.60
2025-05-02,71.60
2025-04-30,67.90
2025-04-29,68.10
2025-04-28,66.70
2025-04-25,65.90
2025-04-24,63.20
2025-04-23,64.00
2025-04-22,59.20
2025-04-21,60.80
2025-04-18,62.70
2025-04-17,62.60
2025-04-16,63.00
2025-04-15,65.65
2025-04-14,63.55
2025-04-11,63.50
2025-04-10,60.40
2025-04-09,50.35
2025-04-08,56.45
2025-04-07,63.85
2025-04-02,79.80
2025-04-01,79.60
2025-03-31,76.20
2025-03-28,82.30
2025-03-27,85.20
2025-03-26,88.10
2025-03-25,87.85
2025-03-24,86.55
2025-03-21,87.10
2025-03-20,88.60
2025-03-19,85.95
2025-03-18,87.55
2025-03-17,86.70
2025-03-14,85.45
2025-03-13,85.50
2025-03-12,87.05
2025-03-11,86.10
2025-03-10,89.35
2025-03-07,90.10
2025-03-06,91.80
2025-03-05,92.90
2025-03-04,90.75
2025-03-03,91.65
