日期,收盤價
2025-08-01,35.95
2025-07-31,35.95
2025-07-30,36.32
2025-07-29,36.20
2025-07-28,36.40
2025-07-25,36.66
2025-07-24,36.86
2025-07-23,37.42
2025-07-22,37.04
2025-07-21,36.73
2025-07-18,36.40
2025-07-17,36.47
2025-07-16,36.46
2025-07-15,36.71
2025-07-14,36.71
2025-07-11,36.48
2025-07-10,36.29
2025-07-09,35.95
2025-07-08,36.38
2025-07-07,36.09
2025-07-04,36.47
2025-07-03,36.59
2025-07-02,36.50
2025-07-01,36.38
2025-06-30,35.92
2025-06-27,35.94
2025-06-26,36.49
2025-06-25,36.42
2025-06-24,36.53
2025-06-23,36.73
2025-06-20,36.72
2025-06-19,36.98
2025-06-18,37.20
2025-06-17,37.19
2025-06-16,37.54
2025-06-13,37.55
2025-06-12,37.02
2025-06-11,36.73
2025-06-10,36.39
2025-06-09,36.43
2025-06-06,37.08
2025-06-05,36.99
2025-06-04,36.89
2025-06-03,36.96
2025-06-02,36.56
2025-05-29,35.97
2025-05-28,36.41
2025-05-27,36.62
2025-05-26,36.88
2025-05-23,36.68
2025-05-22,36.82
2025-05-21,36.43
2025-05-20,35.56
2025-05-19,35.60
2025-05-16,35.52
2025-05-15,34.73
2025-05-14,35.63
2025-05-13,36.01
2025-05-12,36.20
2025-05-09,36.75
2025-05-08,37.32
2025-05-07,37.49
2025-05-06,37.15
2025-05-05,36.00
2025-05-02,36.08
2025-04-30,36.84
2025-04-29,36.81
2025-04-28,36.72
2025-04-25,36.97
2025-04-24,37.07
2025-04-23,37.16
2025-04-22,38.83
2025-04-21,38.07
2025-04-18,37.48
2025-04-17,37.27
2025-04-16,36.87
2025-04-15,36.05
2025-04-14,36.01
2025-04-11,36.03
2025-04-10,35.07
2025-04-09,33.93
2025-04-08,33.60
2025-04-07,34.04
2025-04-02,35.13
2025-04-01,35.43
2025-03-31,35.97
2025-03-28,34.78
2025-03-27,34.25
2025-03-26,34.02
2025-03-25,34.04
2025-03-24,34.03
2025-03-21,34.14
2025-03-20,34.41
2025-03-19,34.35
2025-03-18,33.95
2025-03-17,33.71
2025-03-14,33.69
2025-03-13,33.22
2025-03-12,32.86
2025-03-11,32.61
2025-03-10,32.76
2025-03-07,32.81
2025-03-06,32.90
2025-03-05,32.84
2025-03-04,32.69
2025-03-03,32.34
