日期,收盤價
2025-08-01,6.95
2025-07-31,7.01
2025-07-30,7.04
2025-07-29,6.84
2025-07-28,6.86
2025-07-25,6.87
2025-07-24,6.82
2025-07-23,6.85
2025-07-22,6.84
2025-07-21,6.74
2025-07-18,6.76
2025-07-17,6.68
2025-07-16,6.72
2025-07-15,6.77
2025-07-14,6.80
2025-07-11,6.97
2025-07-10,6.99
2025-07-09,6.84
2025-07-08,6.86
2025-07-07,7.01
2025-07-04,7.03
2025-07-03,7.14
2025-07-02,7.20
2025-07-01,7.24
2025-06-30,7.03
2025-06-27,7.09
2025-06-26,7.09
2025-06-25,7.07
2025-06-24,7.00
2025-06-23,6.93
2025-06-20,6.92
2025-06-19,6.95
2025-06-18,6.91
2025-06-17,6.83
2025-06-16,6.89
2025-06-13,7.10
2025-06-12,6.93
2025-06-11,6.86
2025-06-10,6.87
2025-06-09,6.79
2025-06-06,6.98
2025-06-05,6.97
2025-06-04,6.78
2025-06-03,6.84
2025-06-02,6.83
2025-05-29,6.77
2025-05-28,6.78
2025-05-27,6.81
2025-05-26,6.58
2025-05-23,6.65
2025-05-22,6.57
2025-05-21,6.79
2025-05-20,6.95
2025-05-19,6.80
2025-05-16,7.03
2025-05-15,6.85
2025-05-14,6.99
2025-05-13,7.04
2025-05-12,7.09
2025-05-09,7.14
2025-05-08,7.21
2025-05-07,7.23
2025-05-06,7.10
2025-05-05,7.15
2025-05-02,7.45
2025-04-30,7.71
2025-04-29,7.62
2025-04-28,7.55
2025-04-25,7.45
2025-04-24,7.35
2025-04-23,7.36
2025-04-22,7.05
2025-04-21,7.17
2025-04-18,7.32
2025-04-17,7.45
2025-04-16,7.37
2025-04-15,7.44
2025-04-14,7.23
2025-04-11,7.14
2025-04-10,7.66
2025-04-09,7.22
2025-04-08,7.86
2025-04-07,8.43
2025-04-02,8.02
2025-04-01,8.00
2025-03-31,7.92
2025-03-28,7.66
2025-03-27,7.64
2025-03-26,7.70
2025-03-25,7.75
2025-03-24,7.84
2025-03-21,7.96
2025-03-20,8.03
2025-03-19,7.90
2025-03-18,7.93
2025-03-17,7.84
2025-03-14,7.87
2025-03-13,7.84
2025-03-12,7.91
2025-03-11,8.10
2025-03-10,7.92
2025-03-07,8.00
2025-03-06,7.85
2025-03-05,8.00
2025-03-04,8.26
2025-03-03,8.11
