日期,收盤價
2025-08-01,62.70
2025-07-31,62.50
2025-07-30,62.90
2025-07-29,62.70
2025-07-28,62.80
2025-07-25,62.90
2025-07-24,62.90
2025-07-23,62.90
2025-07-22,62.90
2025-07-21,63.00
2025-07-18,63.00
2025-07-17,63.00
2025-07-16,63.00
2025-07-15,62.80
2025-07-14,62.80
2025-07-11,62.80
2025-07-10,--
2025-07-09,62.90
2025-07-08,62.90
2025-07-07,62.90
2025-07-04,62.50
2025-07-03,62.60
2025-07-02,62.60
2025-07-01,62.40
2025-06-30,64.50
2025-06-27,64.30
2025-06-26,64.30
2025-06-25,64.30
2025-06-24,64.20
2025-06-23,64.20
2025-06-20,64.50
2025-06-19,64.50
2025-06-18,64.40
2025-06-17,64.50
2025-06-16,64.40
2025-06-13,64.20
2025-06-12,64.10
2025-06-11,64.20
2025-06-10,64.30
2025-06-09,64.30
2025-06-06,64.40
2025-06-05,64.30
2025-06-04,64.30
2025-06-03,64.10
2025-06-02,64.00
2025-05-29,64.10
2025-05-28,64.10
2025-05-27,64.10
2025-05-26,64.10
2025-05-23,64.10
2025-05-22,64.10
2025-05-21,64.20
2025-05-20,64.20
2025-05-19,64.20
2025-05-16,64.20
2025-05-15,64.20
2025-05-14,64.30
2025-05-13,64.20
2025-05-12,64.00
2025-05-09,63.70
2025-05-08,63.90
2025-05-07,63.90
2025-05-06,63.80
2025-05-05,63.70
2025-05-02,64.00
2025-04-30,64.00
2025-04-29,63.90
2025-04-28,63.90
2025-04-25,63.90
2025-04-24,63.90
2025-04-23,63.80
2025-04-22,63.80
2025-04-21,63.80
2025-04-18,63.70
2025-04-17,63.60
2025-04-16,63.70
2025-04-15,63.70
2025-04-14,63.20
2025-04-11,63.60
2025-04-10,63.50
2025-04-09,62.80
2025-04-08,63.30
2025-04-07,62.40
2025-04-02,63.90
2025-04-01,64.00
2025-03-31,64.00
2025-03-28,64.00
2025-03-27,64.10
2025-03-26,64.20
2025-03-25,64.00
2025-03-24,64.00
2025-03-21,64.10
2025-03-20,64.00
2025-03-19,64.10
2025-03-18,64.20
2025-03-17,64.10
2025-03-14,64.10
2025-03-13,64.00
2025-03-12,64.00
2025-03-11,63.90
2025-03-10,63.80
2025-03-07,63.80
2025-03-06,63.80
2025-03-05,63.70
2025-03-04,63.50
2025-03-03,63.50
