日期,收盤價
2025-08-01,30.70
2025-07-31,30.74
2025-07-30,30.65
2025-07-29,30.26
2025-07-28,30.13
2025-07-25,29.95
2025-07-24,--
2025-07-23,29.85
2025-07-22,29.87
2025-07-21,29.74
2025-07-18,29.67
2025-07-17,--
2025-07-16,29.49
2025-07-15,--
2025-07-14,29.49
2025-07-11,--
2025-07-10,29.80
2025-07-09,29.50
2025-07-08,29.52
2025-07-07,29.83
2025-07-04,--
2025-07-03,--
2025-07-02,--
2025-07-01,30.13
2025-06-30,29.65
2025-06-27,29.60
2025-06-26,29.79
2025-06-25,--
2025-06-24,--
2025-06-23,29.88
2025-06-20,29.78
2025-06-19,29.88
2025-06-18,29.71
2025-06-17,--
2025-06-16,29.71
2025-06-13,30.08
2025-06-12,--
2025-06-11,29.98
2025-06-10,29.93
2025-06-09,29.84
2025-06-06,30.06
2025-06-05,30.10
2025-06-04,--
2025-06-03,29.81
2025-06-02,29.76
2025-05-29,29.63
2025-05-28,29.51
2025-05-27,29.27
2025-05-26,28.91
2025-05-23,29.19
2025-05-22,28.95
2025-05-21,29.62
2025-05-20,30.29
2025-05-19,29.98
2025-05-16,30.29
2025-05-15,30.01
2025-05-14,--
2025-05-13,30.49
2025-05-12,--
2025-05-09,30.35
2025-05-08,30.44
2025-05-07,30.38
2025-05-06,29.94
2025-05-05,29.56
2025-05-02,31.64
2025-04-30,32.77
2025-04-29,33.01
2025-04-28,33.20
2025-04-25,32.83
2025-04-24,32.60
2025-04-23,32.56
2025-04-22,31.94
2025-04-21,32.28
2025-04-18,--
2025-04-17,--
2025-04-16,32.51
2025-04-15,32.36
2025-04-14,32.06
2025-04-11,31.92
2025-04-10,32.99
2025-04-09,31.77
2025-04-08,33.27
2025-04-07,34.32
2025-04-02,34.35
2025-04-01,34.34
2025-03-31,34.23
2025-03-28,33.84
2025-03-27,33.78
2025-03-26,33.92
2025-03-25,33.96
2025-03-24,34.10
2025-03-21,34.30
2025-03-20,34.35
2025-03-19,34.05
2025-03-18,33.97
2025-03-17,33.76
2025-03-14,33.65
2025-03-13,33.67
2025-03-12,33.79
2025-03-11,34.22
2025-03-10,33.99
2025-03-07,34.07
2025-03-06,33.86
2025-03-05,34.07
2025-03-04,34.49
2025-03-03,34.29
