日期,收盤價
2025-08-01,21.08
2025-07-31,20.94
2025-07-30,20.89
2025-07-29,21.19
2025-07-28,21.13
2025-07-25,21.13
2025-07-24,21.16
2025-07-23,21.10
2025-07-22,21.13
2025-07-21,21.31
2025-07-18,21.31
2025-07-17,21.46
2025-07-16,21.37
2025-07-15,21.25
2025-07-14,21.22
2025-07-11,20.94
2025-07-10,20.89
2025-07-09,21.11
2025-07-08,21.08
2025-07-07,20.85
2025-07-04,20.75
2025-07-03,20.63
2025-07-02,20.52
2025-07-01,20.54
2025-06-30,20.89
2025-06-27,20.74
2025-06-26,20.78
2025-06-25,20.87
2025-06-24,21.01
2025-06-23,21.11
2025-06-20,21.07
2025-06-19,21.08
2025-06-18,21.14
2025-06-17,21.28
2025-06-16,21.17
2025-06-13,20.87
2025-06-12,21.14
2025-06-11,21.33
2025-06-10,21.33
2025-06-09,21.45
2025-06-06,21.16
2025-06-05,21.18
2025-06-04,21.49
2025-06-03,21.37
2025-06-02,21.42
2025-05-29,21.52
2025-05-28,21.49
2025-05-27,21.47
2025-05-26,21.85
2025-05-23,21.76
2025-05-22,21.86
2025-05-21,21.54
2025-05-20,21.31
2025-05-19,21.51
2025-05-16,21.13
2025-05-15,21.49
2025-05-14,21.35
2025-05-13,21.25
2025-05-12,21.13
2025-05-09,21.01
2025-05-08,20.91
2025-05-07,20.88
2025-05-06,21.09
2025-05-05,20.92
2025-05-02,20.87
2025-04-30,20.68
2025-04-29,20.83
2025-04-28,20.93
2025-04-25,21.14
2025-04-24,21.24
2025-04-23,21.24
2025-04-22,21.72
2025-04-21,21.50
2025-04-18,21.39
2025-04-17,21.15
2025-04-16,21.27
2025-04-15,21.20
2025-04-14,21.52
2025-04-11,21.70
2025-04-10,20.96
2025-04-09,21.56
2025-04-08,20.79
2025-04-07,20.08
2025-04-02,20.70
2025-04-01,20.74
2025-03-31,20.85
2025-03-28,21.20
2025-03-27,21.20
2025-03-26,21.15
2025-03-25,21.06
2025-03-24,20.91
2025-03-21,20.74
2025-03-20,20.64
2025-03-19,20.84
2025-03-18,20.76
2025-03-17,20.90
2025-03-14,20.87
2025-03-13,20.90
2025-03-12,20.83
2025-03-11,20.55
2025-03-10,20.81
2025-03-07,20.70
2025-03-06,20.87
2025-03-05,20.67
2025-03-04,20.41
2025-03-03,20.63
