日期,收盤價
2025-08-01,44.35
2025-07-31,44.19
2025-07-30,43.85
2025-07-29,43.82
2025-07-28,43.50
2025-07-25,43.36
2025-07-24,43.21
2025-07-23,43.24
2025-07-22,43.35
2025-07-21,43.40
2025-07-18,43.34
2025-07-17,43.35
2025-07-16,43.25
2025-07-15,43.22
2025-07-14,43.07
2025-07-11,43.06
2025-07-10,43.02
2025-07-09,42.85
2025-07-08,42.78
2025-07-07,42.73
2025-07-04,42.64
2025-07-03,42.60
2025-07-02,42.88
2025-07-01,43.01
2025-06-30,43.00
2025-06-27,44.00
2025-06-26,42.99
2025-06-25,43.29
2025-06-24,43.46
2025-06-23,43.66
2025-06-20,43.48
2025-06-19,43.43
2025-06-18,43.37
2025-06-17,43.35
2025-06-16,43.44
2025-06-13,43.51
2025-06-12,43.62
2025-06-11,43.91
2025-06-10,43.94
2025-06-09,43.98
2025-06-06,43.86
2025-06-05,43.88
2025-06-04,44.02
2025-06-03,43.99
2025-06-02,44.01
2025-05-29,43.92
2025-05-28,43.85
2025-05-27,43.74
2025-05-26,43.86
2025-05-23,43.97
2025-05-22,43.99
2025-05-21,44.17
2025-05-20,44.24
2025-05-19,44.30
2025-05-16,44.20
2025-05-15,44.18
2025-05-14,44.41
2025-05-13,44.63
2025-05-12,44.37
2025-05-09,44.34
2025-05-08,44.37
2025-05-07,44.36
2025-05-06,44.09
2025-05-05,44.00
2025-05-02,46.00
2025-04-30,46.84
2025-04-29,47.29
2025-04-28,48.00
2025-04-25,47.59
2025-04-24,47.48
2025-04-23,47.30
2025-04-22,47.30
2025-04-21,47.36
2025-04-18,47.44
2025-04-17,47.27
2025-04-16,47.40
2025-04-15,47.32
2025-04-14,47.17
2025-04-11,47.53
2025-04-10,47.86
2025-04-09,47.94
2025-04-08,47.95
2025-04-07,48.19
2025-04-02,48.47
2025-04-01,48.48
2025-03-31,48.38
2025-03-28,48.30
2025-03-27,48.23
2025-03-26,48.19
2025-03-25,48.17
2025-03-24,48.16
2025-03-21,48.10
2025-03-20,48.01
2025-03-19,47.90
2025-03-18,47.78
2025-03-17,47.82
2025-03-14,47.81
2025-03-13,47.71
2025-03-12,47.71
2025-03-11,47.74
2025-03-10,47.78
2025-03-07,47.78
2025-03-06,47.69
2025-03-05,47.70
2025-03-04,47.69
2025-03-03,47.60
