日期,收盤價
2025-08-01,142.35
2025-07-31,148.10
2025-07-30,144.50
2025-07-29,144.90
2025-07-28,145.20
2025-07-25,143.25
2025-07-24,142.90
2025-07-23,141.35
2025-07-22,141.90
2025-07-21,141.70
2025-07-18,141.90
2025-07-17,139.00
2025-07-16,138.55
2025-07-15,140.20
2025-07-14,136.65
2025-07-11,138.00
2025-07-10,138.30
2025-07-09,136.85
2025-07-08,137.25
2025-07-07,137.45
2025-07-04,138.20
2025-07-03,136.75
2025-07-02,135.50
2025-07-01,136.55
2025-06-30,136.75
2025-06-27,134.60
2025-06-26,132.30
2025-06-25,131.80
2025-06-24,129.80
2025-06-23,124.55
2025-06-20,125.60
2025-06-19,125.55
2025-06-18,126.85
2025-06-17,127.75
2025-06-16,126.25
2025-06-13,124.25
2025-06-12,127.65
2025-06-11,128.25
2025-06-10,126.95
2025-06-09,126.60
2025-06-06,125.70
2025-06-05,126.40
2025-06-04,126.00
2025-06-03,123.40
2025-06-02,120.65
2025-05-29,127.50
2025-05-28,123.30
2025-05-27,120.35
2025-05-26,120.60
2025-05-23,120.20
2025-05-22,120.35
2025-05-21,122.60
2025-05-20,123.55
2025-05-19,120.70
2025-05-16,122.65
2025-05-15,122.05
2025-05-14,121.90
2025-05-13,116.70
2025-05-12,113.20
2025-05-09,109.35
2025-05-08,109.50
2025-05-07,107.40
2025-05-06,107.00
2025-05-05,107.30
2025-05-02,107.55
2025-04-30,102.95
2025-04-29,103.55
2025-04-28,102.25
2025-04-25,102.00
2025-04-24,95.45
2025-04-23,95.00
2025-04-22,88.00
2025-04-21,90.30
2025-04-18,92.95
2025-04-17,93.55
2025-04-16,93.20
2025-04-15,97.35
2025-04-14,99.05
2025-04-11,95.20
2025-04-10,99.85
2025-04-09,78.60
2025-04-08,86.65
2025-04-07,78.45
2025-04-02,108.95
2025-04-01,107.05
2025-03-31,105.35
2025-03-28,113.60
2025-03-27,115.40
2025-03-26,119.30
2025-03-25,117.70
2025-03-24,115.35
2025-03-21,112.50
2025-03-20,114.90
2025-03-19,111.00
2025-03-18,113.20
2025-03-17,111.90
2025-03-14,110.05
2025-03-13,110.55
2025-03-12,110.30
2025-03-11,110.80
2025-03-10,118.30
2025-03-07,118.95
2025-03-06,124.45
2025-03-05,123.10
2025-03-04,124.10
2025-03-03,128.80
