日期,收盤價
2025-08-01,12.71
2025-07-31,12.81
2025-07-30,12.58
2025-07-29,11.72
2025-07-28,11.32
2025-07-25,11.47
2025-07-24,11.29
2025-07-23,11.30
2025-07-22,11.25
2025-07-21,11.52
2025-07-18,11.55
2025-07-17,11.25
2025-07-16,11.29
2025-07-15,11.31
2025-07-14,11.68
2025-07-11,11.19
2025-07-10,11.61
2025-07-09,11.46
2025-07-08,11.24
2025-07-07,10.85
2025-07-04,10.98
2025-07-03,10.94
2025-07-02,10.58
2025-07-01,10.40
2025-06-30,10.49
2025-06-27,10.57
2025-06-26,10.48
2025-06-25,10.70
2025-06-24,11.19
2025-06-23,14.01
2025-06-20,13.68
2025-06-19,13.57
2025-06-18,13.24
2025-06-17,12.64
2025-06-16,12.91
2025-06-13,12.88
2025-06-12,11.33
2025-06-11,10.64
2025-06-10,10.71
2025-06-09,10.49
2025-06-06,10.09
2025-06-05,10.02
2025-06-04,10.18
2025-06-03,10.01
2025-06-02,9.89
2025-05-29,10.15
2025-05-28,9.75
2025-05-27,9.73
2025-05-26,9.87
2025-05-23,9.70
2025-05-22,9.95
2025-05-21,10.38
2025-05-20,10.04
2025-05-19,9.96
2025-05-16,9.90
2025-05-15,9.87
2025-05-14,10.38
2025-05-13,10.03
2025-05-12,9.84
2025-05-09,9.50
2025-05-08,9.07
2025-05-07,9.38
2025-05-06,8.94
2025-05-05,8.31
2025-05-02,9.68
2025-04-30,9.89
2025-04-29,10.32
2025-04-28,10.93
2025-04-25,10.94
2025-04-24,10.73
2025-04-23,11.28
2025-04-22,10.87
2025-04-21,10.90
2025-04-18,11.11
2025-04-17,10.88
2025-04-16,10.17
2025-04-15,10.44
2025-04-14,10.25
2025-04-11,10.12
2025-04-10,10.51
2025-04-09,9.18
2025-04-08,10.67
2025-04-07,10.36
2025-04-02,14.40
2025-04-01,14.59
2025-03-31,13.64
2025-03-28,13.88
2025-03-27,13.85
2025-03-26,13.63
2025-03-25,13.56
2025-03-24,13.19
2025-03-21,13.27
2025-03-20,12.94
2025-03-19,12.68
2025-03-18,12.97
2025-03-17,12.89
2025-03-14,12.65
2025-03-13,12.81
2025-03-12,12.52
2025-03-11,12.28
2025-03-10,12.51
2025-03-07,12.39
2025-03-06,12.43
2025-03-05,12.86
2025-03-04,12.97
2025-03-03,13.67
