日期,收盤價
2025-08-01,240.90
2025-07-31,245.20
2025-07-30,240.10
2025-07-29,235.60
2025-07-28,240.60
2025-07-25,238.20
2025-07-24,239.65
2025-07-23,236.85
2025-07-22,232.95
2025-07-21,237.40
2025-07-18,238.85
2025-07-17,234.25
2025-07-16,230.65
2025-07-15,226.70
2025-07-14,220.75
2025-07-11,224.80
2025-07-10,221.65
2025-07-09,218.90
2025-07-08,214.85
2025-07-07,216.35
2025-07-04,219.20
2025-07-03,223.95
2025-07-02,217.90
2025-07-01,217.55
2025-06-30,213.50
2025-06-27,212.20
2025-06-26,212.70
2025-06-25,213.75
2025-06-24,209.30
2025-06-23,200.50
2025-06-20,203.90
2025-06-19,205.10
2025-06-18,209.50
2025-06-17,206.50
2025-06-16,205.25
2025-06-13,204.15
2025-06-12,209.00
2025-06-11,210.60
2025-06-10,206.80
2025-06-09,199.10
2025-06-06,196.70
2025-06-05,196.00
2025-06-04,195.70
2025-06-03,186.15
2025-06-02,183.70
2025-05-29,191.95
2025-05-28,190.85
2025-05-27,190.10
2025-05-26,193.60
2025-05-23,194.75
2025-05-22,195.40
2025-05-21,199.50
2025-05-20,194.60
2025-05-19,194.10
2025-05-16,200.15
2025-05-15,197.55
2025-05-14,198.70
2025-05-13,190.75
2025-05-12,186.40
2025-05-09,182.45
2025-05-08,178.35
2025-05-07,174.25
2025-05-06,174.75
2025-05-05,175.15
2025-05-02,179.85
2025-04-30,170.30
2025-04-29,170.95
2025-04-28,167.85
2025-04-25,165.60
2025-04-24,158.60
2025-04-23,161.10
2025-04-22,148.70
2025-04-21,152.65
2025-04-18,157.90
2025-04-17,157.30
2025-04-16,158.10
2025-04-15,165.00
2025-04-14,159.75
2025-04-11,160.10
2025-04-10,151.70
2025-04-09,126.45
2025-04-08,142.30
2025-04-07,160.25
2025-04-02,200.30
2025-04-01,199.05
2025-03-31,191.00
2025-03-28,206.10
2025-03-27,213.30
2025-03-26,220.70
2025-03-25,220.25
2025-03-24,216.85
2025-03-21,218.20
2025-03-20,222.20
2025-03-19,214.90
2025-03-18,219.05
2025-03-17,217.30
2025-03-14,213.80
2025-03-13,213.95
2025-03-12,217.85
2025-03-11,215.50
2025-03-10,223.75
2025-03-07,225.40
2025-03-06,229.65
2025-03-05,232.60
2025-03-04,226.95
2025-03-03,229.45
