日期,收盤價
2025-08-01,4.63
2025-07-31,4.58
2025-07-30,4.60
2025-07-29,4.59
2025-07-28,4.57
2025-07-25,4.58
2025-07-24,4.60
2025-07-23,4.61
2025-07-22,4.64
2025-07-21,4.64
2025-07-18,4.64
2025-07-17,4.68
2025-07-16,4.69
2025-07-15,4.64
2025-07-14,4.69
2025-07-11,4.66
2025-07-10,4.66
2025-07-09,4.67
2025-07-08,4.67
2025-07-07,4.66
2025-07-04,4.66
2025-07-03,4.67
2025-07-02,4.70
2025-07-01,4.71
2025-06-30,4.71
2025-06-27,4.74
2025-06-26,4.78
2025-06-25,4.78
2025-06-24,4.82
2025-06-23,4.92
2025-06-20,4.91
2025-06-19,4.89
2025-06-18,4.86
2025-06-17,4.86
2025-06-16,4.87
2025-06-13,4.91
2025-06-12,4.87
2025-06-11,4.86
2025-06-10,4.87
2025-06-09,4.88
2025-06-06,4.92
2025-06-05,4.90
2025-06-04,4.90
2025-06-03,4.96
2025-06-02,4.99
2025-05-29,4.90
2025-05-28,4.95
2025-05-27,5.00
2025-05-26,4.98
2025-05-23,5.01
2025-05-22,5.01
2025-05-21,4.94
2025-05-20,4.93
2025-05-19,4.99
2025-05-16,4.96
2025-05-15,4.99
2025-05-14,4.98
2025-05-13,5.05
2025-05-12,5.10
2025-05-09,5.17
2025-05-08,5.16
2025-05-07,5.19
2025-05-06,5.19
2025-05-05,5.18
2025-05-02,5.25
2025-04-30,5.38
2025-04-29,5.39
2025-04-28,5.44
2025-04-25,5.43
2025-04-24,5.58
2025-04-23,5.55
2025-04-22,5.78
2025-04-21,5.71
2025-04-18,5.60
2025-04-17,5.62
2025-04-16,5.64
2025-04-15,5.54
2025-04-14,5.53
2025-04-11,5.68
2025-04-10,5.55
2025-04-09,6.26
2025-04-08,5.97
2025-04-07,6.45
2025-04-02,5.50
2025-04-01,5.54
2025-03-31,5.58
2025-03-28,5.45
2025-03-27,5.41
2025-03-26,5.36
2025-03-25,5.38
2025-03-24,5.43
2025-03-21,5.48
2025-03-20,5.42
2025-03-19,5.50
2025-03-18,5.46
2025-03-17,5.51
2025-03-14,5.55
2025-03-13,5.55
2025-03-12,5.53
2025-03-11,5.49
2025-03-10,5.37
2025-03-07,5.36
2025-03-06,5.28
2025-03-05,5.30
2025-03-04,5.26
2025-03-03,5.18
