日期,收盤價
2025-08-01,6.98
2025-07-31,7.05
2025-07-30,7.07
2025-07-29,6.89
2025-07-28,6.89
2025-07-25,6.90
2025-07-24,6.83
2025-07-23,6.87
2025-07-22,6.86
2025-07-21,6.77
2025-07-18,6.79
2025-07-17,6.70
2025-07-16,6.75
2025-07-15,6.81
2025-07-14,6.83
2025-07-11,6.99
2025-07-10,7.03
2025-07-09,6.87
2025-07-08,6.89
2025-07-07,7.04
2025-07-04,7.06
2025-07-03,7.18
2025-07-02,7.22
2025-07-01,7.28
2025-06-30,7.06
2025-06-27,7.12
2025-06-26,7.13
2025-06-25,7.09
2025-06-24,7.02
2025-06-23,6.96
2025-06-20,6.94
2025-06-19,6.97
2025-06-18,6.92
2025-06-17,6.85
2025-06-16,6.91
2025-06-13,7.13
2025-06-12,6.95
2025-06-11,6.89
2025-06-10,6.89
2025-06-09,6.81
2025-06-06,6.99
2025-06-05,6.98
2025-06-04,6.81
2025-06-03,6.86
2025-06-02,6.85
2025-05-29,6.78
2025-05-28,6.78
2025-05-27,6.82
2025-05-26,6.59
2025-05-23,6.67
2025-05-22,6.60
2025-05-21,6.81
2025-05-20,6.97
2025-05-19,6.83
2025-05-16,7.05
2025-05-15,6.87
2025-05-14,7.00
2025-05-13,7.06
2025-05-12,7.11
2025-05-09,7.17
2025-05-08,7.23
2025-05-07,7.26
2025-05-06,7.12
2025-05-05,7.16
2025-05-02,7.48
2025-04-30,7.74
2025-04-29,7.64
2025-04-28,7.59
2025-04-25,7.48
2025-04-24,7.40
2025-04-23,7.41
2025-04-22,7.11
2025-04-21,7.22
2025-04-18,7.36
2025-04-17,7.49
2025-04-16,7.43
2025-04-15,7.48
2025-04-14,7.29
2025-04-11,7.19
2025-04-10,7.70
2025-04-09,7.27
2025-04-08,7.91
2025-04-07,8.49
2025-04-02,8.09
2025-04-01,8.05
2025-03-31,7.98
2025-03-28,7.73
2025-03-27,7.71
2025-03-26,7.76
2025-03-25,7.81
2025-03-24,7.91
2025-03-21,8.04
2025-03-20,8.10
2025-03-19,7.96
2025-03-18,8.01
2025-03-17,7.92
2025-03-14,7.93
2025-03-13,7.91
2025-03-12,7.99
2025-03-11,8.17
2025-03-10,7.98
2025-03-07,8.06
2025-03-06,7.92
2025-03-05,8.05
2025-03-04,8.31
2025-03-03,8.16
