日期,收盤價
2025-08-01,6.20
2025-07-31,6.16
2025-07-30,6.21
2025-07-29,6.45
2025-07-28,6.52
2025-07-25,6.46
2025-07-24,6.52
2025-07-23,6.52
2025-07-22,6.54
2025-07-21,6.47
2025-07-18,6.44
2025-07-17,6.54
2025-07-16,6.51
2025-07-15,6.51
2025-07-14,6.39
2025-07-11,6.52
2025-07-10,6.40
2025-07-09,6.42
2025-07-08,6.46
2025-07-07,6.57
2025-07-04,6.50
2025-07-03,6.52
2025-07-02,6.67
2025-07-01,6.74
2025-06-30,6.68
2025-06-27,6.63
2025-06-26,6.69
2025-06-25,6.70
2025-06-24,6.63
2025-06-23,6.03
2025-06-20,6.11
2025-06-19,6.15
2025-06-18,6.23
2025-06-17,6.33
2025-06-16,6.25
2025-06-13,6.28
2025-06-12,6.81
2025-06-11,7.08
2025-06-10,7.05
2025-06-09,7.13
2025-06-06,7.29
2025-06-05,7.34
2025-06-04,7.30
2025-06-03,7.34
2025-06-02,7.36
2025-05-29,7.33
2025-05-28,7.51
2025-05-27,7.50
2025-05-26,7.46
2025-05-23,7.55
2025-05-22,7.45
2025-05-21,7.32
2025-05-20,7.45
2025-05-19,7.50
2025-05-16,7.52
2025-05-15,7.57
2025-05-14,7.37
2025-05-13,7.54
2025-05-12,7.59
2025-05-09,7.73
2025-05-08,7.96
2025-05-07,7.81
2025-05-06,8.03
2025-05-05,8.25
2025-05-02,7.91
2025-04-30,7.95
2025-04-29,7.74
2025-04-28,7.55
2025-04-25,7.57
2025-04-24,7.65
2025-04-23,7.43
2025-04-22,7.60
2025-04-21,7.59
2025-04-18,7.56
2025-04-17,7.63
2025-04-16,7.91
2025-04-15,7.79
2025-04-14,7.87
2025-04-11,8.01
2025-04-10,7.85
2025-04-09,8.48
2025-04-08,7.88
2025-04-07,8.02
2025-04-02,7.03
2025-04-01,6.99
2025-03-31,7.24
2025-03-28,7.18
2025-03-27,7.17
2025-03-26,7.22
2025-03-25,7.23
2025-03-24,7.33
2025-03-21,7.32
2025-03-20,7.43
2025-03-19,7.49
2025-03-18,7.39
2025-03-17,7.39
2025-03-14,7.47
2025-03-13,7.43
2025-03-12,7.51
2025-03-11,7.60
2025-03-10,7.53
2025-03-07,7.54
2025-03-06,7.51
2025-03-05,7.40
2025-03-04,7.37
2025-03-03,7.17
