股票代號,股票名稱,上市日,市場別,產業別,鉅亨網網址,價格,漲跌,漲跌幅度(%),資料來源
00676R,富邦臺灣加權反1,2016/10/05,上市,,https://www.cnyes.com/twstock/00676R,11.40,+0.04,+0.35%,鉅亨
00678,群益那斯達克生技,2017/01/09,上市,,https://www.cnyes.com/twstock/00678,26.16,+0.14,+0.54%,鉅亨
00680L,元大美債20正2,2017/01/17,上市,,https://www.cnyes.com/twstock/00680L,6.90,+0.07,+1.02%,鉅亨
00681R,元大美債20反1,2017/01/17,上市,,https://www.cnyes.com/twstock/00681R,21.13,-0.03,-0.14%,鉅亨
00682U,期元大美元指數,2017/03/14,上市,,https://www.cnyes.com/twstock/00682U,19.80,-0.06,-0.30%,鉅亨
00683L,期元大美元指正2,2017/03/14,上市,,https://www.cnyes.com/twstock/00683L,20.10,+0.12,+0.60%,鉅亨
00684R,期元大美元指反1,2017/03/14,上市,,https://www.cnyes.com/twstock/00684R,15.90,-0.06,-0.38%,鉅亨
00685L,群益臺灣加權正2,2017/03/30,上市,,https://www.cnyes.com/twstock/00685L,85.05,-0.35,-0.41%,鉅亨
00686R,群益臺灣加權反1,2017/03/30,上市,,https://www.cnyes.com/twstock/00686R,2.05,+0.01,+0.49%,鉅亨
00688L,國泰20年美債正2,2017/04/13,上市,,https://www.cnyes.com/twstock/00688L,6.87,+0.05,+0.73%,鉅亨
00689R,國泰20年美債反1,2017/04/13,上市,,https://www.cnyes.com/twstock/00689R,21.57,-0.07,-0.32%,鉅亨
00690,兆豐藍籌30,2017/03/31,上市,,https://www.cnyes.com/twstock/00690,36.59,-0.05,-0.14%,鉅亨
00692,富邦公司治理,2017/05/17,上市,,https://www.cnyes.com/twstock/00692,46.20,-0.15,-0.32%,鉅亨
00693U,期街口S&P黃豆,2017/04/25,上市,,https://www.cnyes.com/twstock/00693U,19.88,+0.06,+0.30%,鉅亨
00700,富邦恒生國企,2017/07/21,上市,,https://www.cnyes.com/twstock/00700,17.56,-0.17,-0.96%,鉅亨
00701,國泰股利精選30,2017/08/17,上市,,https://www.cnyes.com/twstock/00701,28.90,-0.09,-0.31%,鉅亨
00702,國泰標普低波高息,2017/08/17,上市,,https://www.cnyes.com/twstock/00702,21.91,+0.16,+0.74%,鉅亨
00703,台新MSCI中國,2017/08/10,上市,,https://www.cnyes.com/twstock/00703,19.72,-0.14,-0.70%,鉅亨
00706L,期元大S&P日圓正2,2017/09/01,上市,,https://www.cnyes.com/twstock/00706L,6.00,-0.08,-1.32%,鉅亨
00707R,期元大S&P日圓反1,2017/09/01,上市,,https://www.cnyes.com/twstock/00707R,28.75,+0.35,+1.23%,鉅亨
00708L,期元大S&P黃金正2,2017/09/01,上市,,https://www.cnyes.com/twstock/00708L,57.55,-0.65,-1.12%,鉅亨
00709,富邦歐洲,2017/08/15,上市,,https://www.cnyes.com/twstock/00709,32.07,-0.15,-0.47%,鉅亨
00710B,復華彭博非投等債,2017/08/21,上市,,https://www.cnyes.com/twstock/00710B,18.02,+0.15,+0.84%,鉅亨
00711B,復華彭博新興債,2017/08/21,上市,,https://www.cnyes.com/twstock/00711B,14.74,+0.15,+1.03%,鉅亨
00712,復華富時不動產,2017/08/21,上市,,https://www.cnyes.com/twstock/00712,8.57,+0.05,+0.59%,鉅亨
00713,元大台灣高息低波,2017/09/27,上市,,https://www.cnyes.com/twstock/00713,51.10,0.00,+0.00%,鉅亨
00714,群益道瓊美國地產,2017/10/27,上市,,https://www.cnyes.com/twstock/00714,19.52,+0.06,+0.31%,鉅亨
00715L,期街口S&P布蘭特油正2,2017/11/16,上市,,https://www.cnyes.com/twstock/00715L,11.47,+0.18,+1.59%,鉅亨
00717,富邦美國特別股,2017/11/29,上市,,https://www.cnyes.com/twstock/00717,14.04,+0.08,+0.57%,鉅亨
00728,第一金工業30,2018/04/18,上市,,https://www.cnyes.com/twstock/00728,31.25,-0.05,-0.16%,鉅亨
00730,富邦臺灣優質高息,2018/02/08,上市,,https://www.cnyes.com/twstock/00730,23.03,+0.06,+0.26%,鉅亨
00731,復華富時高息低波,2018/04/20,上市,,https://www.cnyes.com/twstock/00731,67.55,-0.15,-0.22%,鉅亨
00733,富邦臺灣中小,2018/05/17,上市,,https://www.cnyes.com/twstock/00733,40.00,+0.21,+0.53%,鉅亨
00735,國泰臺韓科技,2018/06/11,上市,,https://www.cnyes.com/twstock/00735,35.51,-0.04,-0.11%,鉅亨
00736,國泰新興市場,2018/06/11,上市,,https://www.cnyes.com/twstock/00736,24.05,-0.13,-0.54%,鉅亨
00737,國泰AI機器人,2018/06/11,上市,,https://www.cnyes.com/twstock/00737,32.81,-0.04,-0.12%,鉅亨
00738U,期元大道瓊白銀,2018/06/01,上市,,https://www.cnyes.com/twstock/00738U,32.84,+0.01,+0.03%,鉅亨
00739,元大MSCI A股,2018/06/27,上市,,https://www.cnyes.com/twstock/00739,22.23,+0.04,+0.18%,鉅亨
00752,中信中國50,2018/10/31,上市,,https://www.cnyes.com/twstock/00752,24.02,-0.21,-0.87%,鉅亨
00753L,中信中國50正2,2018/10/31,上市,,https://www.cnyes.com/twstock/00753L,11.21,-0.25,-2.18%,鉅亨
00757,統一FANG+,2018/12/06,上市,,https://www.cnyes.com/twstock/00757,105.70,+0.50,+0.48%,鉅亨
00762,元大全球AI,2019/01/23,上市,,https://www.cnyes.com/twstock/00762,71.25,+0.15,+0.21%,鉅亨
00763U,期街口道瓊銅,2018/12/19,上市,,https://www.cnyes.com/twstock/00763U,32.36,-0.38,-1.16%,鉅亨
00770,國泰北美科技,2019/01/29,上市,,https://www.cnyes.com/twstock/00770,47.41,+0.17,+0.36%,鉅亨
00771,元大US高息特別股,2019/05/16,上市,,https://www.cnyes.com/twstock/00771,15.25,+0.11,+0.73%,鉅亨
00775B,新光投等債15+,2019/02/15,上市,,https://www.cnyes.com/twstock/00775B,29.95,+0.18,+0.60%,鉅亨
00783,富邦中証500,2019/03/27,上市,,https://www.cnyes.com/twstock/00783,19.81,+0.13,+0.66%,鉅亨
00830,國泰費城半導體,2019/05/03,上市,,https://www.cnyes.com/twstock/00830,42.80,-0.04,-0.09%,鉅亨
00850,元大臺灣ESG永續,2019/08/23,上市,,https://www.cnyes.com/twstock/00850,45.92,-0.08,-0.17%,鉅亨
00851,台新全球AI,2019/08/12,上市,,https://www.cnyes.com/twstock/00851,49.33,+0.34,+0.69%,鉅亨
00852L,國泰美國道瓊正2,2019/08/22,上市,,https://www.cnyes.com/twstock/00852L,26.03,-0.02,-0.08%,鉅亨
00861,元大全球未來通訊,2019/11/19,上市,,https://www.cnyes.com/twstock/00861,44.03,+0.22,+0.50%,鉅亨
00865B,國泰US短期公債,2019/11/25,上市,,https://www.cnyes.com/twstock/00865B,43.36,+0.15,+0.35%,鉅亨
00875,國泰網路資安,2020/03/30,上市,,https://www.cnyes.com/twstock/00875,37.19,+0.09,+0.24%,鉅亨
00876,元大全球5G,2020/07/07,上市,,https://www.cnyes.com/twstock/00876,37.71,-0.18,-0.48%,鉅亨
00878,國泰永續高股息,2020/07/20,上市,,https://www.cnyes.com/twstock/00878,21.21,-0.02,-0.09%,鉅亨
00881,國泰台灣科技龍頭,2020/12/10,上市,,https://www.cnyes.com/twstock/00881,25.48,-0.02,-0.08%,鉅亨
00882,中信中國高股息,2021/02/04,上市,,https://www.cnyes.com/twstock/00882,13.67,+0.13,+0.96%,鉅亨
00885,富邦越南,2021/04/19,上市,,https://www.cnyes.com/twstock/00885,13.99,+0.12,+0.87%,鉅亨
00891,中信關鍵半導體,2021/05/28,上市,,https://www.cnyes.com/twstock/00891,17.75,-0.06,-0.34%,鉅亨
00892,富邦台灣半導體,2021/06/10,上市,,https://www.cnyes.com/twstock/00892,17.42,-0.02,-0.11%,鉅亨
00893,國泰智能電動車,2021/07/01,上市,,https://www.cnyes.com/twstock/00893,25.53,+0.08,+0.31%,鉅亨
00894,中信小資高價30,2021/08/13,上市,,https://www.cnyes.com/twstock/00894,21.04,-0.01,-0.05%,鉅亨
00895,富邦未來車,2021/08/12,上市,,https://www.cnyes.com/twstock/00895,31.74,-0.04,-0.13%,鉅亨
00896,中信綠能及電動車,2021/09/16,上市,,https://www.cnyes.com/twstock/00896,16.28,-0.03,-0.18%,鉅亨
00897,富邦基因免疫生技,2021/10/04,上市,,https://www.cnyes.com/twstock/00897,6.96,-0.03,-0.43%,鉅亨
00898,國泰基因免疫革命,2021/11/22,上市,,https://www.cnyes.com/twstock/00898,6.66,-0.05,-0.75%,鉅亨
00899,FT潔淨能源,2022/01/21,上市,,https://www.cnyes.com/twstock/00899,15.56,+0.04,+0.26%,鉅亨
00900,富邦特選高股息30,2021/12/22,上市,,https://www.cnyes.com/twstock/00900,13.16,+0.02,+0.15%,鉅亨
00901,永豐智能車供應鏈,2021/12/15,上市,,https://www.cnyes.com/twstock/00901,21.35,+0.01,+0.05%,鉅亨
00902,中信電池及儲能,2022/01/25,上市,,https://www.cnyes.com/twstock/00902,8.86,+0.06,+0.68%,鉅亨
00903,富邦元宇宙,2022/01/24,上市,,https://www.cnyes.com/twstock/00903,15.44,+0.05,+0.32%,鉅亨
00904,新光臺灣半導體30,2022/03/07,上市,,https://www.cnyes.com/twstock/00904,18.00,-0.07,-0.39%,鉅亨
00905,FT臺灣SMART,2022/04/21,上市,,https://www.cnyes.com/twstock/00905,14.22,-0.02,-0.14%,鉅亨
00907,永豐優息存股,2022/05/24,上市,,https://www.cnyes.com/twstock/00907,15.08,-0.01,-0.07%,鉅亨
00908,富邦入息REITs+,2022/05/20,上市,,https://www.cnyes.com/twstock/00908,12.62,0.00,+0.00%,鉅亨
00909,國泰數位支付服務,2022/07/13,上市,,https://www.cnyes.com/twstock/00909,36.08,-0.08,-0.22%,鉅亨
00910,第一金太空衛星,2022/07/20,上市,,https://www.cnyes.com/twstock/00910,34.11,-0.22,-0.64%,鉅亨
00911,兆豐洲際半導體,2022/06/27,上市,,https://www.cnyes.com/twstock/00911,24.86,-0.04,-0.16%,鉅亨
00912,中信臺灣智慧50,2022/06/29,上市,,https://www.cnyes.com/twstock/00912,18.80,0.00,+0.00%,鉅亨
00913,兆豐台灣晶圓製造,2022/08/08,上市,,https://www.cnyes.com/twstock/00913,20.39,-0.01,-0.05%,鉅亨
00915,凱基優選高股息30,2022/08/09,上市,,https://www.cnyes.com/twstock/00915,22.53,-0.03,-0.13%,鉅亨
00916,國泰全球品牌50,2022/09/26,上市,,https://www.cnyes.com/twstock/00916,23.63,+0.13,+0.55%,鉅亨
00917,中信特選金融,2022/08/26,上市,,https://www.cnyes.com/twstock/00917,22.49,+0.28,+1.26%,鉅亨
00918,大華優利高填息30,2022/11/24,上市,,https://www.cnyes.com/twstock/00918,21.93,-0.01,-0.05%,鉅亨
00919,群益台灣精選高息,2022/10/20,上市,,https://www.cnyes.com/twstock/00919,21.70,0.00,+0.00%,鉅亨
00920,富邦ESG綠色電力,2022/10/20,上市,,https://www.cnyes.com/twstock/00920,13.83,-0.02,-0.14%,鉅亨
00921,兆豐龍頭等權重,2023/01/13,上市,,https://www.cnyes.com/twstock/00921,17.25,+0.04,+0.23%,鉅亨
00922,國泰台灣領袖50,2023/03/27,上市,,https://www.cnyes.com/twstock/00922,21.79,-0.02,-0.09%,鉅亨
00923,群益台ESG低碳50,2023/03/08,上市,,https://www.cnyes.com/twstock/00923,22.15,-0.05,-0.23%,鉅亨
00924,復華S&P500成長,2023/04/26,上市,,https://www.cnyes.com/twstock/00924,25.03,+0.14,+0.56%,鉅亨
00926,凱基全球菁英55,2023/06/02,上市,,https://www.cnyes.com/twstock/00926,20.92,+0.17,+0.82%,鉅亨
00927,群益半導體收益,2023/06/06,上市,,https://www.cnyes.com/twstock/00927,17.79,-0.08,-0.45%,鉅亨
00929,復華台灣科技優息,2023/06/09,上市,,https://www.cnyes.com/twstock/00929,17.81,+0.02,+0.11%,鉅亨
00930,永豐ESG低碳高息,2023/07/13,上市,,https://www.cnyes.com/twstock/00930,17.23,-0.07,-0.40%,鉅亨
00932,兆豐永續高息等權,2023/09/01,上市,,https://www.cnyes.com/twstock/00932,14.40,-0.03,-0.21%,鉅亨
00934,中信成長高股息,2023/11/01,上市,,https://www.cnyes.com/twstock/00934,18.86,+0.05,+0.27%,鉅亨
00935,野村臺灣新科技50,2023/11/01,上市,,https://www.cnyes.com/twstock/00935,23.07,-0.03,-0.13%,鉅亨
00936,台新永續高息中小,2023/11/08,上市,,https://www.cnyes.com/twstock/00936,15.13,0.00,+0.00%,鉅亨
00938,凱基優選30,2024/10/23,上市,,https://www.cnyes.com/twstock/00938,14.90,-0.03,-0.20%,鉅亨
00939,統一台灣高息動能,2024/03/20,上市,,https://www.cnyes.com/twstock/00939,13.89,-0.01,-0.07%,鉅亨
00940,元大台灣價值高息,2024/04/01,上市,,https://www.cnyes.com/twstock/00940,9.22,+0.01,+0.11%,鉅亨
00941,中信上游半導體,2024/03/15,上市,,https://www.cnyes.com/twstock/00941,13.63,-0.07,-0.51%,鉅亨
00943,兆豐電子高息等權,2024/05/20,上市,,https://www.cnyes.com/twstock/00943,14.13,-0.06,-0.42%,鉅亨
00944,野村趨勢動能高息,2024/05/09,上市,,https://www.cnyes.com/twstock/00944,14.26,+0.03,+0.21%,鉅亨
00945B,凱基美國非投等債,2024/05/02,上市,,https://www.cnyes.com/twstock/00945B,13.54,+0.05,+0.37%,鉅亨
00946,群益科技高息成長,2024/05/09,上市,,https://www.cnyes.com/twstock/00946,9.52,+0.03,+0.32%,鉅亨
00947,台新臺灣IC設計,2024/06/12,上市,,https://www.cnyes.com/twstock/00947,13.65,-0.04,-0.29%,鉅亨
00949,復華日本龍頭,2024/07/01,上市,,https://www.cnyes.com/twstock/00949,15.84,-0.29,-1.80%,鉅亨
00951,台新日本半導體,2024/07/25,上市,,https://www.cnyes.com/twstock/00951,8.69,-0.05,-0.57%,鉅亨
00952,凱基台灣AI50,2024/09/05,上市,,https://www.cnyes.com/twstock/00952,9.76,-0.01,-0.10%,鉅亨
00953B,群益優選非投等債,2024/08/21,上市,,https://www.cnyes.com/twstock/00953B,9.16,+0.05,+0.55%,鉅亨
00954,中信日本半導體,2024/08/20,上市,,https://www.cnyes.com/twstock/00954,9.13,-0.06,-0.65%,鉅亨
00956,中信日經高股息,2024/08/20,上市,,https://www.cnyes.com/twstock/00956,9.46,-0.14,-1.46%,鉅亨
00960,野村全球航運龍頭,2024/09/20,上市,,https://www.cnyes.com/twstock/00960,13.90,+0.06,+0.43%,鉅亨
00961,FT臺灣永續高息,2024/10/15,上市,,https://www.cnyes.com/twstock/00961,9.34,+0.02,+0.21%,鉅亨
00962,台新AI優息動能,2024/12/06,上市,,https://www.cnyes.com/twstock/00962,9.62,-0.02,-0.21%,鉅亨
00963,中信全球高股息,2024/11/14,上市,,https://www.cnyes.com/twstock/00963,10.20,-0.01,-0.10%,鉅亨
00964,中信亞太高股息,2024/11/14,上市,,https://www.cnyes.com/twstock/00964,10.70,-0.01,-0.09%,鉅亨
00965,元大航太防衛科技,2024/11/26,上市,,https://www.cnyes.com/twstock/00965,20.10,+0.19,+0.95%,鉅亨
00971,野村美國研發龍頭,2025/01/09,上市,,https://www.cnyes.com/twstock/00971,14.58,+0.10,+0.69%,鉅亨
00972,野村日本動能高息,2025/01/09,上市,,https://www.cnyes.com/twstock/00972,15.15,-0.21,-1.37%,鉅亨
009800,中信NASDAQ,2025/02/11,上市,,https://www.cnyes.com/twstock/009800,9.52,+0.05,+0.53%,鉅亨
009801,中信美國創新科技,2025/02/11,上市,,https://www.cnyes.com/twstock/009801,9.76,+0.07,+0.72%,鉅亨
009802,富邦旗艦50,2025/03/19,上市,,https://www.cnyes.com/twstock/009802,10.14,-0.02,-0.20%,鉅亨
009803,保德信市值動能50,2025/03/13,上市,,https://www.cnyes.com/twstock/009803,10.87,-0.02,-0.18%,鉅亨
009804,聯邦台精彩50,2025/04/16,上市,,https://www.cnyes.com/twstock/009804,11.87,-0.01,-0.08%,鉅亨
009805,新光美國電力基建,2025/05/13,上市,,https://www.cnyes.com/twstock/009805,11.17,+0.11,+0.99%,鉅亨
009808,華南永昌優選50,2025/05/16,上市,,https://www.cnyes.com/twstock/009808,16.35,-0.03,-0.18%,鉅亨
00980A,主動野村臺灣優選,2025/05/05,上市,,https://www.cnyes.com/twstock/00980A,11.77,-0.01,-0.08%,鉅亨
009810,保德信全球藍籌,2025/07/16,上市,,https://www.cnyes.com/twstock/009810,15.44,+0.15,+0.98%,鉅亨
009811,統一美國50,2025/07/29,上市,,https://www.cnyes.com/twstock/009811,-,-,(-),CMoney
00981A,主動統一台股增長,2025/05/27,上市,,https://www.cnyes.com/twstock/00981A,11.66,-0.03,-0.26%,鉅亨
00982A,主動群益台灣強棒,2025/05/22,上市,,https://www.cnyes.com/twstock/00982A,11.38,-0.01,-0.09%,鉅亨
00983A,主動中信ARK創新,2025/06/18,上市,,https://www.cnyes.com/twstock/00983A,10.94,-0.07,-0.64%,鉅亨
00984A,主動安聯台灣高息,2025/07/14,上市,,https://www.cnyes.com/twstock/00984A,10.11,+0.01,+0.10%,鉅亨
00985A,主動野村台灣50,2025/07/21,上市,,https://www.cnyes.com/twstock/00985A,10.01,-0.05,-0.50%,鉅亨
020000,富邦特選蘋果N,2019/04/30,上市,,https://www.cnyes.com/twstock/020000,12.58,+0.01,+0.08%,鉅亨
020011,統一微波高息20N,2019/12/03,上市,,https://www.cnyes.com/twstock/020011,－－,▲－－,－－,PChome
020012,富邦行動通訊N,2019/12/20,上市,,https://www.cnyes.com/twstock/020012,11.50,+0.20,+1.77%,鉅亨
020018,統一價值成長30N,2020/07/30,上市,,https://www.cnyes.com/twstock/020018,24.94,-0.01,-0.04%,鉅亨
020019,統一特選台灣5GN,2020/07/30,上市,,https://www.cnyes.com/twstock/020019,21.59,-0.09,-0.42%,鉅亨
02001L,富邦蘋果正二N,2020/04/16,上市,,https://www.cnyes.com/twstock/02001L,26.69,+0.59,+2.26%,鉅亨
02001R,富邦蘋果反一N,2020/04/16,上市,,https://www.cnyes.com/twstock/02001R,1.25,-0.01,-0.79%,鉅亨
02001S,策元大加權策略N,2022/12/05,上市,,https://www.cnyes.com/twstock/02001S,－－,▲－－,－－,PChome
020020,元大台股領航N,2020/11/02,上市,,https://www.cnyes.com/twstock/020020,12.77,-0.03,-0.23%,鉅亨
020028,元大特選電動車N,2021/09/27,上市,,https://www.cnyes.com/twstock/020028,9.47,0.00,+0.00%,鉅亨
020029,元大ESG高股息N,2021/11/01,上市,,https://www.cnyes.com/twstock/020029,9.61,+0.02,+0.21%,鉅亨
020030,統一智慧電動車N,2021/11/26,上市,,https://www.cnyes.com/twstock/020030,6.72,-0.03,-0.44%,鉅亨
020031,統一IC設計臺灣N,2022/03/31,上市,,https://www.cnyes.com/twstock/020031,6.22,+0.01,+0.16%,鉅亨
020032,元大綠能N,2022/04/25,上市,,https://www.cnyes.com/twstock/020032,5.90,0.00,+0.00%,鉅亨
020034,元大IC設計N,2022/06/01,上市,,https://www.cnyes.com/twstock/020034,7.73,0.00,+0.00%,鉅亨
020036,元大金融配息N,2023/04/17,上市,,https://www.cnyes.com/twstock/020036,－－,▲－－,－－,PChome
020037,元大金融高股息N,2023/04/17,上市,,https://www.cnyes.com/twstock/020037,7.45,-0.01,-0.13%,鉅亨
020038,元大ESG配息N,2023/07/03,上市,,https://www.cnyes.com/twstock/020038,7.95,+0.02,+0.25%,鉅亨
020039,元大加權N,2023/10/16,上市,,https://www.cnyes.com/twstock/020039,7.30,-0.02,-0.27%,鉅亨
9103,美德醫療-DR,2002/12/13,上市,,https://www.cnyes.com/twstock/9103,4.99,0.00,+0.00%,鉅亨
910322,康師傅-DR,2009/12/16,上市,,https://www.cnyes.com/twstock/910322,22.30,+0.15,+0.68%,鉅亨
9105,泰金寶-DR,2003/09/22,上市,,https://www.cnyes.com/twstock/9105,6.06,-0.04,-0.66%,鉅亨
910861,神州-DR,2010/11/24,上市,,https://www.cnyes.com/twstock/910861,5.78,-0.03,-0.52%,鉅亨
9110,越南控-DR,2009/12/03,上市,,https://www.cnyes.com/twstock/9110,5.70,0.00,+0.00%,鉅亨
911608,明輝-DR,2010/10/20,上市,,https://www.cnyes.com/twstock/911608,2.95,0.00,+0.00%,鉅亨
911622,泰聚亨-DR,2011/09/29,上市,,https://www.cnyes.com/twstock/911622,4.07,+0.07,+1.75%,鉅亨
911868,同方友友-DR,2009/12/22,上市,,https://www.cnyes.com/twstock/911868,1.42,-0.01,-0.70%,鉅亨
912000,晨訊科-DR,2011/04/25,上市,,https://www.cnyes.com/twstock/912000,2.50,0.00,+0.00%,鉅亨
9136,巨騰-DR,2009/05/25,上市,,https://www.cnyes.com/twstock/9136,6.14,+0.06,+0.99%,鉅亨
01001T,土銀富邦R1,2005/03/10,上市,,https://www.cnyes.com/twstock/01001T,12.55,+0.01,+0.08%,鉅亨
01002T,土銀國泰R1,2005/10/03,上市,,https://www.cnyes.com/twstock/01002T,14.95,-0.03,-0.20%,鉅亨
01004T,土銀富邦R2,2006/04/13,上市,,https://www.cnyes.com/twstock/01004T,11.55,-0.01,-0.09%,鉅亨
01007T,兆豐國泰R2,2006/10/13,上市,,https://www.cnyes.com/twstock/01007T,14.71,0.00,+0.00%,鉅亨
01009T,王道圓滿R1,2018/06/21,上市,,https://www.cnyes.com/twstock/01009T,7.15,0.00,+0.00%,鉅亨
01010T,京城樂富R1,2018/12/05,上市,,https://www.cnyes.com/twstock/01010T,10.05,0.00,+0.00%,鉅亨
